review_id,review_rating,review_sentences,label
QwIJvf3Jgvk3GOpr515nJw,1,It was 3:10pm and there were few people in a very large restaurant.,
QwIJvf3Jgvk3GOpr515nJw,1,Why?,
QwIJvf3Jgvk3GOpr515nJw,1,Racism?,
QwIJvf3Jgvk3GOpr515nJw,1,We were all speaking g Spanish.,
QwIJvf3Jgvk3GOpr515nJw,1,We got up and left.,
QwIJvf3Jgvk3GOpr515nJw,1,We will never go back there.,
84Axk_ktRs2_l91PcaMlug,5,"Well the reviews here are low, but I found myself at a nearby hotel at 7:30pm on a Tuesday with no car.",
84Axk_ktRs2_l91PcaMlug,5,I walked over and was pleasantly surprised.,
84Axk_ktRs2_l91PcaMlug,5,"Clean facility, got seated immediately, server was prompt, food was good.",
84Axk_ktRs2_l91PcaMlug,5,I went with a sirloin and rice/veggies.,
84Axk_ktRs2_l91PcaMlug,5,"It was cooked medium as requested, tender, and no excessive fat.",
84Axk_ktRs2_l91PcaMlug,5,I'm glad I came.,
84Axk_ktRs2_l91PcaMlug,5,You some come too.,
lmM8uILbEUPyj5IhBYwuTQ,1,Waiter at the bar was rude.. gave me molded fruit in my drink!,
lmM8uILbEUPyj5IhBYwuTQ,1,Took forever to even see if the table needed anything.,
lmM8uILbEUPyj5IhBYwuTQ,1,The salad bar was never refreshed.,
lmM8uILbEUPyj5IhBYwuTQ,1,The service here went downhill.,
TMVmZgWPLhNRu4RGr1-G7w,1,Terrible.,
TMVmZgWPLhNRu4RGr1-G7w,1,Got ribs and I Needed a chainsaw to eat them.,
TMVmZgWPLhNRu4RGr1-G7w,1,(I would have sent them back had I not gotten the to go) they went right in the trash.,
TMVmZgWPLhNRu4RGr1-G7w,1,Such a waste of money.,
TMVmZgWPLhNRu4RGr1-G7w,1,"Also, there was an extremely drunk guy sitting next to me at the bar while waiting on my food.",
TMVmZgWPLhNRu4RGr1-G7w,1,"He was clearly over served, could barely keep his eyes open and yet he was continually served.",
TMVmZgWPLhNRu4RGr1-G7w,1,"So sad because BurgerPalace used to be one of my favorite places. Now that I've thrown $25.00 of food in the trash, I'll never be back.",
zfigRebIgdfyqQGEQtw7Bw,2,"We got the salad bar, and the food tasted fine, but it was $13 just for the salad bar.",
zfigRebIgdfyqQGEQtw7Bw,2,"The prices were very high, I thought.",
zfigRebIgdfyqQGEQtw7Bw,2,They wanted $19.49 for a chicken sandwich and around $16 for a hamburger.,
zfigRebIgdfyqQGEQtw7Bw,2,"The restaurant was not very clean, and the bathroom was disgusting.",
zfigRebIgdfyqQGEQtw7Bw,2,"My fingers were sticking to the door when I entered, my feet were sticking to the floor when I walked in, and everything was very dirty.",
zfigRebIgdfyqQGEQtw7Bw,2,It looked like it wasn't cleaned in months.,
zfigRebIgdfyqQGEQtw7Bw,2,If you can find another option nearby you might want to try that.,
BsUeOe3iwl2X6xGhQweM0g,2,This restaurant was basically 50 feet away from the Hampton Inn so it was a no-brainer.,
BsUeOe3iwl2X6xGhQweM0g,2,I was a little concerned because all of the BurgerPalace in my area back towards Pittsburgh were closed so I thought they were all gone.,
BsUeOe3iwl2X6xGhQweM0g,2,"They're still cling to their stupid Covid policy and I may have had the most inexperienced waiter ever, the New Orleans seafood was supposed to come with two sides but it didn't and I basically shamed him into bringing rice.",
BsUeOe3iwl2X6xGhQweM0g,2,"I don't blame him, I blame the manager who did not train him and unleashed him on the public.",
BsUeOe3iwl2X6xGhQweM0g,2,Soon this BurgerPalace will be added to the list of closed restaurants.,
M8RmhI2pblxbmzGQzAMPVg,2,Not bad but definitely not the best.,
M8RmhI2pblxbmzGQzAMPVg,2,Sad to see that the BurgerPalace chain is slowly dying when they used to be really good!,
M8RmhI2pblxbmzGQzAMPVg,2,Salad bar increased in price while the food quality of it decreased.,
M8RmhI2pblxbmzGQzAMPVg,2,All of the plates were dirty for it & the lettuce was wilted.,
M8RmhI2pblxbmzGQzAMPVg,2,We ordered mild buffalo wings also with ranch.,
M8RmhI2pblxbmzGQzAMPVg,2,"Wings were alright but definitely some frozen brand, they always have a specific taste to them.",
M8RmhI2pblxbmzGQzAMPVg,2,Ranch wasn't its normal consistency it was watered down.,
M8RmhI2pblxbmzGQzAMPVg,2,Only reason for the 2 stars was our waiter was nice yet he was sitting at the bar while we were waiting for our check.,
M8RmhI2pblxbmzGQzAMPVg,2,Such a shame that this chain restaurant is going into the gutter.,
CohzsrDlYZvaOsnwD3IxQg,3,The salad bar at BurgerPalace is very good.,
CohzsrDlYZvaOsnwD3IxQg,3,If you have kids it's a good spot for a quick meal.,
CohzsrDlYZvaOsnwD3IxQg,3,"Probably would go to a more upscale for a date night, but for a fast, decent family dinner it's good.",
ejsAa83zCmEXUQlCcYv05Q,1,Horrible!!!,
ejsAa83zCmEXUQlCcYv05Q,1,"Not necessarily our waitresses fault, but partially.",
ejsAa83zCmEXUQlCcYv05Q,1,"3 tables sitting including us another couple walked in, by this time we had our drinks and ordered.",
ejsAa83zCmEXUQlCcYv05Q,1,The other two tables had their food already.,
ejsAa83zCmEXUQlCcYv05Q,1,"Table #4 got their food well before us, still not a horrible issue.",
ejsAa83zCmEXUQlCcYv05Q,1,"Finally our food starts to come out 2 of my 4 kids got mild wings, one came out Buffalo, child 3 got a burger, I got a quesadilla...",
ejsAa83zCmEXUQlCcYv05Q,1,the other 2 people (1 child and my husband) got no food.,
ejsAa83zCmEXUQlCcYv05Q,1,20 min passes and still no food!,
ejsAa83zCmEXUQlCcYv05Q,1,"We went to the bar and questioned 2x by now and was told the kitchen is slow, we are the ONLY table in the restaurant with no food!",
ejsAa83zCmEXUQlCcYv05Q,1,"We didn't see our waitress in this 20 min span, I went to the waitress station and got napkins and ketchup, I also went and got a rag from another table that still wasn't bussed or wiped when we had a spill and cleaned the mess up.",
ejsAa83zCmEXUQlCcYv05Q,1,No management skills at this location at all!,
ejsAa83zCmEXUQlCcYv05Q,1,This should not be acceptable at any business much less a restaurant.,
ejsAa83zCmEXUQlCcYv05Q,1,"When the remaining food did arrive it was inedible, my husband couldn't even bite through his chicken sandwich because it was so over cooked, the youngest child's pasta and sauce was ice cold and the fries tasted as if they were left from the day before.",
ejsAa83zCmEXUQlCcYv05Q,1,Items on the salad bar actually had ice on them as if they were frozen.,
ejsAa83zCmEXUQlCcYv05Q,1,"We could see at least 3-4 people in the kitchen so actually making edible food (burgers, sandwiches, wings and kid pasta) shouldn't be challenging.",
ejsAa83zCmEXUQlCcYv05Q,1,And after everything we still got a bill for $100+. Now everyone is hungry and it's only 30 min later because everyone's food was disgusting.,
ejsAa83zCmEXUQlCcYv05Q,1,,
ejsAa83zCmEXUQlCcYv05Q,1,Stay away,
c7NxzBKwOaNRgjUK_BE4IA,1,I would give a zero if I could on this visitPlaced a doordash order since I was in the middle of a few things...,
c7NxzBKwOaNRgjUK_BE4IA,1,"Doordash driver got lost and just decided to cancel my orderI placed an order online stopped what I was doing to drive in since at this point 40 minutes later after stating 20 minute delievery was set on getting what I wantedWalked in and stood at bar for ten awaiting the girl to get off her phone crouched down paying no attention to me even walking up, so I finally said excuse me, she rolled her eyes and said I got to go and walked overThe order on the bar was not mine and was told few minutes10 more minutes later (even though order stated would be ready at the time I walked in) finally got my food...over an hour waiting for a simple app and soup...",
c7NxzBKwOaNRgjUK_BE4IA,1,"shame on you guys, I've worked at many restaurants that woukdve NEVER allowed any if this, I have never felt so frustrated and unappreciated as a customer",
9PsPS1-TJZIi1iiPw7Zp8A,1,So we just left.,
9PsPS1-TJZIi1iiPw7Zp8A,1,We got seated after going into bar area so bartender could see us.,
9PsPS1-TJZIi1iiPw7Zp8A,1,"Sat at the table for over 15 minutes and nobody came to ask about drinks, take order nothing.",
9PsPS1-TJZIi1iiPw7Zp8A,1,"Looked at the salad bar which used to be our favorite, now it's pretty bland and not good.",
9PsPS1-TJZIi1iiPw7Zp8A,1,This is the ladt time we try BurgerPalace,
9PsPS1-TJZIi1iiPw7Zp8A,1,"Such a shame we used to like to ho there, well to the Montgomeryville location but it closed.",
9PsPS1-TJZIi1iiPw7Zp8A,1,What waste of our time.,
9PsPS1-TJZIi1iiPw7Zp8A,1,There was only 7 tables at the time we were there.,
kYjEaAs3DPTfb36qYHS1YA,5,I was here on business and decided to grab a bit to eat .,
kYjEaAs3DPTfb36qYHS1YA,5,Being by myself you always feel A little awkward but when I went in I was greeted properly by server name Neil.,
kYjEaAs3DPTfb36qYHS1YA,5,He fortunately was my waiter also he greeted me with a smile and did not make me feel uncomfortable at all dinning by myself.,
kYjEaAs3DPTfb36qYHS1YA,5,I observed him taking care of all the other guest he was very accommodating and courteous very attentive you are very lucky to have him as a server Neil thank you,
dLLAkDVPTL3DOLw9bZQmiA,1,Don't waste your time.,
dLLAkDVPTL3DOLw9bZQmiA,1,I understand many establishments are experiencing staffing issue but this location has been pretty bad for years.,
dLLAkDVPTL3DOLw9bZQmiA,1,They really needs to adapt and adjust.,
dLLAkDVPTL3DOLw9bZQmiA,1,I stood in the hostess area for 15min and watched multiple servers walk right by me and not say a word.,
dLLAkDVPTL3DOLw9bZQmiA,1,,
dLLAkDVPTL3DOLw9bZQmiA,1,Left and will not be returning.,
#NAME?,5,Place was short staffed but they still managed to serve great food in a timely matter.,
#NAME?,5,Our server Neil was amazing.,
#NAME?,5,He had 5-6 tables he was serving and had a very upbeat and positive attitude.,
#NAME?,5,Definitely recommend this place if I'm the area.,
KQyI2KTLqPkzgs2S-ue1Iw,1,Service is terrible.,
KQyI2KTLqPkzgs2S-ue1Iw,1,Attitude is unnecessary.,
KQyI2KTLqPkzgs2S-ue1Iw,1,That was before I found out my soup was wrong and returned to have it corrected!,
KQyI2KTLqPkzgs2S-ue1Iw,1,1/2 cup of soup for 6.79 is a bit much too.,
KQyI2KTLqPkzgs2S-ue1Iw,1,Don't plan to visit.,
KQyI2KTLqPkzgs2S-ue1Iw,1,It's not worth it.,
KQyI2KTLqPkzgs2S-ue1Iw,1,Vinny should not be the pickup person.,
cnVNYPH00JH9HVu-Au3cCw,1,I'm only giving A one star because I can't give no stars this meal was awful the manager was rude and I do not recommend eating at this place,
UnGVBUBbWSVT-92IJgN6aA,4,I miss ours in TN so we decided to stop while visiting GA.,
UnGVBUBbWSVT-92IJgN6aA,4,Not a bad location.,
UnGVBUBbWSVT-92IJgN6aA,4,Accessible and good parking.,
UnGVBUBbWSVT-92IJgN6aA,4,Salad bar is still amazing.,
UnGVBUBbWSVT-92IJgN6aA,4,I only wish more salad bars had some fruit only because I like a little sweet with the salty.,
UnGVBUBbWSVT-92IJgN6aA,4,$11.99 for the endless bar is still an AMAZING deal.,
UnGVBUBbWSVT-92IJgN6aA,4,They provide gloves so you don't have to worry about touching contaminated serving utensils.,
UnGVBUBbWSVT-92IJgN6aA,4,The salad bar was well stocked and appeared pretty fresh.,
UnGVBUBbWSVT-92IJgN6aA,4,We were the first customers of the day so no wait for seating.,
UnGVBUBbWSVT-92IJgN6aA,4,My husband had the grilled salmon with grilled zucchini which was also very flavorful and a good portion.,
UnGVBUBbWSVT-92IJgN6aA,4,Unfortunately I forgot to take pictures because we were so focused on eating.,
UnGVBUBbWSVT-92IJgN6aA,4,Server was friendly and attentive.,
UnGVBUBbWSVT-92IJgN6aA,4,Will definitely go back when we are in the area.,
UnGVBUBbWSVT-92IJgN6aA,4,It is absolutely a better option than the numerous fast food places.,
FE2NzeCoSa3USBeC_mD7AQ,3,Loved every ruby tuesday I have ever been to but tonight I was extremely disappointed.,
FE2NzeCoSa3USBeC_mD7AQ,3,Our family decided to order curbside pick up.,
FE2NzeCoSa3USBeC_mD7AQ,3,Easy ordering process we were told from the website our order would be ready 20 min after it was placed.,
FE2NzeCoSa3USBeC_mD7AQ,3,Pull up to the pick up order stall and no one picks up the phone wait another 20 min..,
FE2NzeCoSa3USBeC_mD7AQ,3,I finally decide to walk in.,
FE2NzeCoSa3USBeC_mD7AQ,3,"I was passed by several people when I waited, finally someone helped me to be told something I ordered wasn't available, not a big deal ordered something else.",
FE2NzeCoSa3USBeC_mD7AQ,3,Wasn't to bad of a wait but got home the food was extremely cold and my burger buns were burnt and my burger was raw.,
FE2NzeCoSa3USBeC_mD7AQ,3,If it wasn't for the fact that I know everyone is short staffed I'd give one star.,
FE2NzeCoSa3USBeC_mD7AQ,3,You may get better service and food if you dine in.,
3Fa9EoJhbGG_7wXmR4Xerw,4,We have eaten here twice now and the first time was outstanding the second was OK.,
3Fa9EoJhbGG_7wXmR4Xerw,4,,
3Fa9EoJhbGG_7wXmR4Xerw,4,"I had a fish fish the first time which was exceptionally tasty and I enjoyed it immensely, my wife ordered the chicken crunch and said it was fantastic! The second time we came I had a burger and the garlic parmesan wings...I didn't care for the wings and the burger was just ok...the salad bar is always great we had it both times everything appears fresh and crisp. The wait staff has been very friendly both times although it does appear they are under staffed due to the wait we had as the restaurant appeared empty but with the way things are nowadays it is happening everywhere...we will be back to try some new items",
lHgqgk1wzBZQVnSxoCY3uQ,5,"Ordered some food to-go for the family tonight, and when I went to pick it up I experienced wonderful service and really hard-working staff, making sure everyone was taken care of!",
lHgqgk1wzBZQVnSxoCY3uQ,5,"Our food was delicious, too.",
lHgqgk1wzBZQVnSxoCY3uQ,5,I can tell the manager (Samantha I think was her name) was really looking out for the staff and customers.,
lHgqgk1wzBZQVnSxoCY3uQ,5,We will definitely be coming back!,
lHgqgk1wzBZQVnSxoCY3uQ,5,!,
lAkqOJKSnIGh_oFoAVf-Uw,1,I ordered a brisket plate with 2 sides.,
lAkqOJKSnIGh_oFoAVf-Uw,1,"The brisket was old, it was turning a darker color on different places.",
lAkqOJKSnIGh_oFoAVf-Uw,1,It tasted like it was the one that you would get from Walmart in the meat section for the microwave.,
lAkqOJKSnIGh_oFoAVf-Uw,1,My sides were corn and backed beans.,
lAkqOJKSnIGh_oFoAVf-Uw,1,"For 1 they were cold and for 2, they tasted as if they came from a can.",
lAkqOJKSnIGh_oFoAVf-Uw,1,Tasted bland.,
lAkqOJKSnIGh_oFoAVf-Uw,1,And the BBQ sauce was from a bottle.,
lAkqOJKSnIGh_oFoAVf-Uw,1,Worst I have ever had.,
lAkqOJKSnIGh_oFoAVf-Uw,1,Good thing I don't live here,
lAkqOJKSnIGh_oFoAVf-Uw,1,.,
lAkqOJKSnIGh_oFoAVf-Uw,1,"I would NOT recommend this place to anybody, even my worst enemy!!",
OI2_F2orsrWTCh14gX2xoA,1,Went to men's restroom hot water scalded my hands.,
OI2_F2orsrWTCh14gX2xoA,1,Steak was over cooked.,
OI2_F2orsrWTCh14gX2xoA,1,Table next to walked out after waiting a hour for a chicken paste dish.,
OI2_F2orsrWTCh14gX2xoA,1,They said it did not look like menu item.,
OI2_F2orsrWTCh14gX2xoA,1,"My second steak owa medium well, not medium rare.",
OI2_F2orsrWTCh14gX2xoA,1,One cook had already walked out.,
ncJvH5_l4daWwTUlrv7AVA,1,Worst meal and service I can ever remember.,
ncJvH5_l4daWwTUlrv7AVA,1,I have never written a review before but just felt I owed it to the paying public this time.,
ncJvH5_l4daWwTUlrv7AVA,1,There was a sign on the door that the fryer was down so we couldn't order anything fried.,
ncJvH5_l4daWwTUlrv7AVA,1,At 1:00 on a Saturday afternoon there was only one other table seated when we arrived.,
ncJvH5_l4daWwTUlrv7AVA,1,Should have been my first clue.,
ncJvH5_l4daWwTUlrv7AVA,1,We were 2 adults and 2 children.,
ncJvH5_l4daWwTUlrv7AVA,1,The children ordered plain hamburgers and one also got the salad bar.,
ncJvH5_l4daWwTUlrv7AVA,1,One adult ordered the salad bar and I ordered broccoli cheese soup.,
ncJvH5_l4daWwTUlrv7AVA,1,"We also had 2 Cokes, 1 iced tea and a water.",
ncJvH5_l4daWwTUlrv7AVA,1,We waited well over an hour for the hamburgers and the soup.,
ncJvH5_l4daWwTUlrv7AVA,1,The soup was cold and had sat so long it had congealed on the top and shook like jello when I touched it.,
ncJvH5_l4daWwTUlrv7AVA,1,The waitress was still at the table and I asked her was it normal for the soup to be like that.,
ncJvH5_l4daWwTUlrv7AVA,1,She couldn't even be bothered to answer.,
ncJvH5_l4daWwTUlrv7AVA,1,I told her she could take it back which she did.,
ncJvH5_l4daWwTUlrv7AVA,1,"She didn't offer me an appology, a fresh bowl or a different menu item.",
ncJvH5_l4daWwTUlrv7AVA,1,Just left and never came back.,
ncJvH5_l4daWwTUlrv7AVA,1,We never were asked if the rest of the meal was ok or if we needed drink refills.,
ncJvH5_l4daWwTUlrv7AVA,1,"I wanted to walk out but we waited way, way to long for the check.",
ncJvH5_l4daWwTUlrv7AVA,1,I asked here if there was a manager and she said yes and turned around and went back in the kitchen.,
ncJvH5_l4daWwTUlrv7AVA,1,When the manager arrived I told her how bad everything had been.,
ncJvH5_l4daWwTUlrv7AVA,1,She said the soup was fine that it had just sat under a heat lamp.,
ncJvH5_l4daWwTUlrv7AVA,1,That could be true but it must have been there for an hour.,
ncJvH5_l4daWwTUlrv7AVA,1,Her idea of compensation was for me to give her my address and she would send me a discount for my next visit.,
ncJvH5_l4daWwTUlrv7AVA,1,I told her I was traveling and just passing through and I would not be coming back.,
ncJvH5_l4daWwTUlrv7AVA,1,I asked if there was anything she could do for us today since I didn't even get to eat anything after spending 1-1/2 hours in her fine establishment.,
ncJvH5_l4daWwTUlrv7AVA,1,"She said nope, sorry nothing she could do.",
ncJvH5_l4daWwTUlrv7AVA,1,I wouldn't send my worst enemy there.,
ncJvH5_l4daWwTUlrv7AVA,1,I can be very understanding that things happen but these guys didn't even try to care.,
ncJvH5_l4daWwTUlrv7AVA,1,The other adult in our party used the ladies room and said it was very dirty and had smeared feces everywhere.,
ncJvH5_l4daWwTUlrv7AVA,1,That's all I will say about that.,
ncJvH5_l4daWwTUlrv7AVA,1,"They blame so many problems on covid but they were not busy, only saw 3 takeout orders go past us during our 1-1/2 hrs, and the waitresses and hostess were just sitting in the bar area on their phones.",
ncJvH5_l4daWwTUlrv7AVA,1,A guy came out of the back with an apron on and a cigarette in his hand.,
ncJvH5_l4daWwTUlrv7AVA,1,He went outside and smoked right outside our window.,
ncJvH5_l4daWwTUlrv7AVA,1,I don't know if he was the cook and took a break or what.,
ncJvH5_l4daWwTUlrv7AVA,1,After we left I pulled up the reviews for this place and blame myself for even trying it.,
ncJvH5_l4daWwTUlrv7AVA,1,Don't say you haven't been warned.,
YguV3dKWyPqMGirtvyKYuw,1,You should be ashamed of yourselves 3rd partying for Wow Bao.,
YguV3dKWyPqMGirtvyKYuw,1,It's disgusting and tasted like bleach.,
YguV3dKWyPqMGirtvyKYuw,1,Are you guys trying to get my family sick?,
YguV3dKWyPqMGirtvyKYuw,1,Paid an arm and a leg for nothing.,
YguV3dKWyPqMGirtvyKYuw,1,I hold the entire establishment responsible.,
gzjrrSBVOJSg8w-ZwsL_7Q,1,5:05 PM,
gzjrrSBVOJSg8w-ZwsL_7Q,1,Arrived to BurgerPalace Restaurant was not full but waitress was busy.,
gzjrrSBVOJSg8w-ZwsL_7Q,1,Ordered brisket sandwich and a brisket platter for our group 15 minutes later was informed they were out of brisket.,
gzjrrSBVOJSg8w-ZwsL_7Q,1,Ordered 2 other meals and by 6:05 left with only paying for our drinks and no meals on the table.,
gzjrrSBVOJSg8w-ZwsL_7Q,1,Sad this establishment is not better.,
_y8yX0uJ6sxt-LxZSO0Euw,5,The food was excellent.,
_y8yX0uJ6sxt-LxZSO0Euw,5,"Delicious salad bar and chicken/corn chowder, and a smokehouse burger done just right.",
_y8yX0uJ6sxt-LxZSO0Euw,5,"Our server, Mimi, was outstanding -- very efficient and friendly.",
_y8yX0uJ6sxt-LxZSO0Euw,5,"To top things off, hubby got a free birthday sundae.",
_y8yX0uJ6sxt-LxZSO0Euw,5,Most enjoyable!,
hnm9k28r39eyrO_-S1Se5w,2,"BurgerPalace is one of my favorite ""go-to"" restaurants for a quick, decent dinner.",
hnm9k28r39eyrO_-S1Se5w,2,"Though I have previously reviewed this restaurant favorably, I was not happy with our last experience.",
hnm9k28r39eyrO_-S1Se5w,2,We ordered dinner on Sunday for pick up.,
hnm9k28r39eyrO_-S1Se5w,2,"I went with my usual (hickory bourbon salmon, rice, grilled zucchini); my husband had the bourbon chicken with broccoli and mac and cheese; my daughter ordered the chicken carbonara.",
hnm9k28r39eyrO_-S1Se5w,2,"Though my meal was good and my daughter enjoyed her pasta, someone seemed to have dropped the ball in the presentation of my husband's meal.",
hnm9k28r39eyrO_-S1Se5w,2,"Usually, the veggies are separated for the to-go meals, especially when there is a sauce involved.",
hnm9k28r39eyrO_-S1Se5w,2,Who wants their veggies swimming in a sauce intended for the meat???,
hnm9k28r39eyrO_-S1Se5w,2,Just hurt looking at how this meal was prepared/packed for pick up.,
hnm9k28r39eyrO_-S1Se5w,2,My daughter picked up the order and didn't bother looking before leaving.,
hnm9k28r39eyrO_-S1Se5w,2,"If I had picked up the meals and noticed how my husband's meal was packed, I would have returned it.",
hnm9k28r39eyrO_-S1Se5w,2,"My husband got the bourbon chicken he ordered, but he also got ""bourbon broccoli!""",
hnm9k28r39eyrO_-S1Se5w,2,Seems someone just didn't care when packing this meal.,
hnm9k28r39eyrO_-S1Se5w,2,I know there are plenty of problems in this world and having an abundance of bourbon sauce on one's broccoli may not be a big deal.,
hnm9k28r39eyrO_-S1Se5w,2,"But, for folks like me who like for the food to not only taste good but look good presentation-wise, I was a bit disappointed in BurgerPalace this time.",
hnm9k28r39eyrO_-S1Se5w,2,May be a while before I return. :o(,
DfLAQke3OReKxGmaPC_uyQ,5,"Lunch today, straight up salad bar.",
DfLAQke3OReKxGmaPC_uyQ,5,"OMG, refreshing to find a fully stacked, fresh salad option in town.",
DfLAQke3OReKxGmaPC_uyQ,5,Staff was fast and attentive.,
DfLAQke3OReKxGmaPC_uyQ,5,"Been around awhile, could use a facility facelift.",
DfLAQke3OReKxGmaPC_uyQ,5,"However, Management making it happen while obviously short staffed.",
DfLAQke3OReKxGmaPC_uyQ,5,"Good job, making this one the weekly lunch stops!",
hXEgV_4ka1RWuYs6iEgYSg,3,"Stopped in on a recent, rainy Saturday with my BOGO coupon.",
hXEgV_4ka1RWuYs6iEgYSg,3,"I like to do this as it gives me an easy second meal I can take home, refrigerate and enjoy a day or two later.",
hXEgV_4ka1RWuYs6iEgYSg,3,I have done this twice in recent weeks.,
hXEgV_4ka1RWuYs6iEgYSg,3,I also go to Ruby's to enjoy watching sports on their bar-area TV's.,
hXEgV_4ka1RWuYs6iEgYSg,3,"On the most recent visit, that was a BIG mistake as their reception apparently is quite poor during periods of inclement weather.",
hXEgV_4ka1RWuYs6iEgYSg,3,"The smokehouse burger and fries were great, the salad bar was terrific and well-stocked and very fresh; staff were wearing masks; the manager was present out front throughout my visit (which u don't see everywhere); everything pretty solid, but one problem: no life in the bar, no light-hearted chat among 3 bartenders!",
hXEgV_4ka1RWuYs6iEgYSg,3,"They made 0 effort to talk with me, to make me feel welcome, to make me feel part of the gang.",
hXEgV_4ka1RWuYs6iEgYSg,3,Very poor approach; only words to me were to take my order and take my payment.,
hXEgV_4ka1RWuYs6iEgYSg,3,,
hXEgV_4ka1RWuYs6iEgYSg,3,"Got to learn some people skills, ladies, and I was the ONLY guest at the bar and only 1 of about 5 guests in the entire bar area.",
hXEgV_4ka1RWuYs6iEgYSg,3,Very sad.,
SKD8RINR3AKfVAorGj0TJA,5,All i had was the garden bar and it was great.,
SKD8RINR3AKfVAorGj0TJA,5,"Lots of variety and options, and my server was great as well.",
wCOgIUFFAYeUf-NY5S6RHg,3,Pleasantly surprised.,
wCOgIUFFAYeUf-NY5S6RHg,3,When I called to ask about the particulars of the restaurant whether it's open for available dining inside or takeout and what time they close she had major attitude on the phone which almost made me not want to eat there I can understand it gets frustrating being called and asked the same thing over and over are you available to eat inside but what do you expect people are going to ask that until things go back to normal,
jR-Y3JhysTNYmqk8phM0WQ,4,"My normal favorite at BurgerPalace is the salad bar and French onion soup, so that's my go to meal for lunch.",
jR-Y3JhysTNYmqk8phM0WQ,4,The virus has changed all of that of course.,
jR-Y3JhysTNYmqk8phM0WQ,4,"So, I was trying to get a friend and her family to meet me for lunch, but she was not comfortable with that.",
jR-Y3JhysTNYmqk8phM0WQ,4,"So I offered my house with curb side pick up, and that was a go.",
jR-Y3JhysTNYmqk8phM0WQ,4,"So I online ordered two rib meals, and a honey bourbon chicken meal, with 3 fries and three side salads.",
jR-Y3JhysTNYmqk8phM0WQ,4,I was all ready for pick up on time as promised.,
jR-Y3JhysTNYmqk8phM0WQ,4,"Came home, mixed all the salads together into one bowl, threw the awesome fries into the oven for a few minutes to make sure they weren't soggy from riding in a styrofoam box, and we had ourselves an awesome buffet in no time.",
jR-Y3JhysTNYmqk8phM0WQ,4,So it worked out great.,
jR-Y3JhysTNYmqk8phM0WQ,4,Ribs and chicken were awesome.,
jR-Y3JhysTNYmqk8phM0WQ,4,"French fries were very good, and I normally don't even eat French fries.",
jR-Y3JhysTNYmqk8phM0WQ,4,Served 4 people easily and everyone took leftovers home for another meal.,
jR-Y3JhysTNYmqk8phM0WQ,4,I got this!,
jR-Y3JhysTNYmqk8phM0WQ,4,"Still missing my endless salad bar and onion soup, sigh.",
jR-Y3JhysTNYmqk8phM0WQ,4,Someday,
9FUGRJZtA6gtdVpHIBoKlQ,3,Ordered the Philly cheesesteak.,
9FUGRJZtA6gtdVpHIBoKlQ,3,"It was awful, roll was soggy steak wasn't seasoned.",
9FUGRJZtA6gtdVpHIBoKlQ,3,,
9FUGRJZtA6gtdVpHIBoKlQ,3,Looked just thrown together.,
CNk6GiJfesg95Wca83mG_w,1,Food was decent but the service was awful.,
CNk6GiJfesg95Wca83mG_w,1,Waitress was more concerned about complaining to a coworker about having to work ( within eat shot of customers) than bringing drinks.,
CNk6GiJfesg95Wca83mG_w,1,I had already made it back from the salad bar and finished it by the time she remembered to bring the drink.,
CNk6GiJfesg95Wca83mG_w,1,I get it I if you are swamped.,
CNk6GiJfesg95Wca83mG_w,1,I was one of two tables in the entire place.,
CNk6GiJfesg95Wca83mG_w,1,"Could it get worse, of course, my drink was never refilled, no napkins brought with the meal, it's like she was writing a playbook on how to get a bad review written about you.",
_Obl-B4CdGD91JxxPgYyPA,1,I can't even give this joint a star.,
_Obl-B4CdGD91JxxPgYyPA,1,It's was horrible.,
_Obl-B4CdGD91JxxPgYyPA,1,"After 45 minutes of waiting queso comes out with no fajita meat, my food come out completely wrong, as well as my sons.",
_Obl-B4CdGD91JxxPgYyPA,1,It was flat awful including the server.,
_Obl-B4CdGD91JxxPgYyPA,1,All he could say is we are out of this or that.,
_Obl-B4CdGD91JxxPgYyPA,1,If you would like to go on a crash diet eat here you will never get food or edible food.,
UfybHGlGrsYEswMqnPTGXA,5,Thank you to all the staff for making my birthday special.,
UfybHGlGrsYEswMqnPTGXA,5,"Always friendly, caring and shared laughs. Love this place.",
wLD6JNLUTDMHhq3ENn3cXw,5,Here is a good story here!,
wLD6JNLUTDMHhq3ENn3cXw,5,My 6 year old and I went to have dinner there on Thursday May 19th 2022.,
wLD6JNLUTDMHhq3ENn3cXw,5,My daughter had tears on and off because we left my sister on base for her to finish army training (AIT).The bartender/manager (woman) asked if everything was OK and I explained.,
wLD6JNLUTDMHhq3ENn3cXw,5,She brought ice cream and a huge slice of cake for my 6 year old.,
wLD6JNLUTDMHhq3ENn3cXw,5,I began crying over her kindness because it had been a super hard day for us.,
wLD6JNLUTDMHhq3ENn3cXw,5,I will never forget her.,
wLD6JNLUTDMHhq3ENn3cXw,5,I wish I knew her name!Thank you!,
wLD6JNLUTDMHhq3ENn3cXw,5,From California,
GBcPbENlZ0kr1e-aZZ5F5g,1,643pm 12 cars in the lot and the guy says 45 minute wait for a party of 2 ! I thought we were on candid camera . What a joke !!!!,
ZKWKsbHQhLQbIKTfbfN9Gw,1,"I went out today and ordered the New Orleans seafood and it was half uncooked, the manager was very nice and took off the whole meal which I appreciated.",
