,review_id,review_sentences,predicted_sentiment
5507,dLLAkDVPTL3DOLw9bZQmiA,They really needs to adapt and adjust.,negative
5508,dLLAkDVPTL3DOLw9bZQmiA,I stood in the hostess area for 15min and watched multiple servers walk right by me and not say a word.,negative
5509,dLLAkDVPTL3DOLw9bZQmiA, ,negative
5510,dLLAkDVPTL3DOLw9bZQmiA,Left and will not be returning.,negative
5511,#NAME?,Place was short staffed but they still managed to serve great food in a timely matter.,positive
5512,#NAME?,Our server Neil was amazing.,positive
5513,#NAME?,He had 5-6 tables he was serving and had a very upbeat and positive attitude.,positive
5514,#NAME?,Definitely recommend this place if I'm the area.,positive
5515,KQyI2KTLqPkzgs2S-ue1Iw,Service is terrible.,negative
5516,KQyI2KTLqPkzgs2S-ue1Iw,Attitude is unnecessary.,negative
5517,KQyI2KTLqPkzgs2S-ue1Iw,That was before I found out my soup was wrong and returned to have it corrected!,negative
5518,KQyI2KTLqPkzgs2S-ue1Iw,1/2 cup of soup for 6.79 is a bit much too.,negative
5519,KQyI2KTLqPkzgs2S-ue1Iw,Don't plan to visit.,negative
5520,KQyI2KTLqPkzgs2S-ue1Iw,It's not worth it.,negative
5521,KQyI2KTLqPkzgs2S-ue1Iw,Vinny should not be the pickup person.,negative
5522,cnVNYPH00JH9HVu-Au3cCw,I'm only giving A one star because I can't give no stars this meal was awful the manager was rude and I do not recommend eating at this place,negative
5523,UnGVBUBbWSVT-92IJgN6aA,I miss ours in TN so we decided to stop while visiting GA.,negative
5524,UnGVBUBbWSVT-92IJgN6aA,Not a bad location.,positive
5525,UnGVBUBbWSVT-92IJgN6aA,Accessible and good parking.,positive
5526,UnGVBUBbWSVT-92IJgN6aA,Salad bar is still amazing.,positive
5527,UnGVBUBbWSVT-92IJgN6aA,I only wish more salad bars had some fruit only because I like a little sweet with the salty.,negative
5528,UnGVBUBbWSVT-92IJgN6aA,$11.99 for the endless bar is still an AMAZING deal.,positive
5529,UnGVBUBbWSVT-92IJgN6aA,They provide gloves so you don't have to worry about touching contaminated serving utensils.,negative
5530,UnGVBUBbWSVT-92IJgN6aA,The salad bar was well stocked and appeared pretty fresh.,positive
5531,UnGVBUBbWSVT-92IJgN6aA,We were the first customers of the day so no wait for seating.,negative
5532,UnGVBUBbWSVT-92IJgN6aA,My husband had the grilled salmon with grilled zucchini which was also very flavorful and a good portion.,positive
5533,UnGVBUBbWSVT-92IJgN6aA,Unfortunately I forgot to take pictures because we were so focused on eating.,negative
5534,UnGVBUBbWSVT-92IJgN6aA,Server was friendly and attentive.,positive
5535,UnGVBUBbWSVT-92IJgN6aA,Will definitely go back when we are in the area.,positive
5536,UnGVBUBbWSVT-92IJgN6aA,It is absolutely a better option than the numerous fast food places.,positive
5537,FE2NzeCoSa3USBeC_mD7AQ,Loved every ruby tuesday I have ever been to but tonight I was extremely disappointed.,negative
5538,FE2NzeCoSa3USBeC_mD7AQ,Our family decided to order curbside pick up.,negative
5539,FE2NzeCoSa3USBeC_mD7AQ,Easy ordering process we were told from the website our order would be ready 20 min after it was placed.,positive
5540,FE2NzeCoSa3USBeC_mD7AQ,Pull up to the pick up order stall and no one picks up the phone wait another 20 min..,negative
5541,FE2NzeCoSa3USBeC_mD7AQ,I finally decide to walk in.,negative
5542,FE2NzeCoSa3USBeC_mD7AQ,"I was passed by several people when I waited, finally someone helped me to be told something I ordered wasn't available, not a big deal ordered something else.",negative
5543,FE2NzeCoSa3USBeC_mD7AQ,Wasn't to bad of a wait but got home the food was extremely cold and my burger buns were burnt and my burger was raw.,negative
5544,FE2NzeCoSa3USBeC_mD7AQ, If it wasn't for the fact that I know everyone is short staffed I'd give one star.,negative
5545,FE2NzeCoSa3USBeC_mD7AQ,You may get better service and food if you dine in.,positive
5546,3Fa9EoJhbGG_7wXmR4Xerw,We have eaten here twice now and the first time was outstanding the second was OK.,positive
5547,3Fa9EoJhbGG_7wXmR4Xerw, ,negative
5548,3Fa9EoJhbGG_7wXmR4Xerw,"I had a fish fish the first time which was exceptionally tasty and I enjoyed it immensely, my wife ordered the chicken crunch and said it was fantastic!  The second time we came I had a burger and the garlic parmesan wings...I didn't care for the wings and the burger was just ok...the salad bar is always great we had it both times everything appears fresh and crisp.  The wait staff has been very friendly both times although it does appear they are under staffed due to the wait we had as the restaurant appeared empty but with the way things are nowadays it is happening everywhere...we will be back to try some new items",positive
5549,lHgqgk1wzBZQVnSxoCY3uQ,"Ordered some food to-go for the family tonight, and when I went to pick it up I experienced wonderful service and really hard-working staff, making sure everyone was taken care of!",positive
5550,lHgqgk1wzBZQVnSxoCY3uQ,"Our food was delicious, too.",positive
5551,lHgqgk1wzBZQVnSxoCY3uQ,I can tell the manager (Samantha I think was her name) was really looking out for the staff and customers.,positive
5552,lHgqgk1wzBZQVnSxoCY3uQ,We will definitely be coming back!,positive
5553,lHgqgk1wzBZQVnSxoCY3uQ,!,negative
5554,lAkqOJKSnIGh_oFoAVf-Uw,I ordered a brisket plate with 2 sides.,negative
5555,lAkqOJKSnIGh_oFoAVf-Uw,"The brisket was old, it was turning a darker color on different places.",negative
5556,lAkqOJKSnIGh_oFoAVf-Uw,It tasted like it was the one that you would get from Walmart in the meat section for the microwave.,negative
5557,lAkqOJKSnIGh_oFoAVf-Uw,My sides were corn and backed beans.,negative
5558,lAkqOJKSnIGh_oFoAVf-Uw,"For 1 they were cold and for 2, they tasted as if they came from a can.",negative
5559,lAkqOJKSnIGh_oFoAVf-Uw,Tasted bland.,negative
5560,lAkqOJKSnIGh_oFoAVf-Uw,And the BBQ sauce was from a bottle.,negative
5561,lAkqOJKSnIGh_oFoAVf-Uw,Worst I have ever had.,negative
5562,lAkqOJKSnIGh_oFoAVf-Uw,Good thing I don't live here,positive
5563,lAkqOJKSnIGh_oFoAVf-Uw,.,negative
5564,lAkqOJKSnIGh_oFoAVf-Uw,"I would NOT recommend this place to anybody, even my worst enemy!!",negative
5565,OI2_F2orsrWTCh14gX2xoA,Went to men's restroom hot water scalded my hands.,negative
5566,OI2_F2orsrWTCh14gX2xoA,Steak was over cooked.,negative
5567,OI2_F2orsrWTCh14gX2xoA,Table next to walked out after waiting a hour for a chicken paste dish.,negative
5568,OI2_F2orsrWTCh14gX2xoA,They said it did not look like menu item.,negative
5569,OI2_F2orsrWTCh14gX2xoA,"My second steak owa medium well, not medium rare.",negative
5570,OI2_F2orsrWTCh14gX2xoA,One cook had already walked out.,negative
5571,ncJvH5_l4daWwTUlrv7AVA,Worst meal and service I can ever remember.,negative
5572,ncJvH5_l4daWwTUlrv7AVA, I have never written a review before but just felt I owed it to the paying public this time.,negative
5573,ncJvH5_l4daWwTUlrv7AVA, There was a sign on the door that the fryer was down so we couldn't order anything fried.,negative
5574,ncJvH5_l4daWwTUlrv7AVA, At 1:00 on a Saturday afternoon there was only one other table seated when we arrived.,negative
5575,ncJvH5_l4daWwTUlrv7AVA, Should have been my first clue.,negative
5576,ncJvH5_l4daWwTUlrv7AVA, We were 2 adults and 2 children.,negative
5577,ncJvH5_l4daWwTUlrv7AVA, The children ordered plain hamburgers and one also got the salad bar.,negative
5578,ncJvH5_l4daWwTUlrv7AVA, One adult ordered the salad bar and I ordered broccoli cheese soup.,negative
5579,ncJvH5_l4daWwTUlrv7AVA,"We also had 2 Cokes, 1 iced tea and a water.",negative
5580,ncJvH5_l4daWwTUlrv7AVA, We waited well over an hour for the hamburgers and  the soup.,negative
5581,ncJvH5_l4daWwTUlrv7AVA, The soup was cold and had sat so long it had congealed on the top and shook like jello when I touched it.,negative
5582,ncJvH5_l4daWwTUlrv7AVA, The waitress was still at the table and I asked her was it normal for the soup to be like that.,negative
5583,ncJvH5_l4daWwTUlrv7AVA, She couldn't even be bothered to answer.,negative
5584,ncJvH5_l4daWwTUlrv7AVA, I told her she could take it  back which she did.,negative
5585,ncJvH5_l4daWwTUlrv7AVA," She didn't offer me an appology, a fresh bowl or a different menu item.",negative
5586,ncJvH5_l4daWwTUlrv7AVA, Just left and never came back.,negative
5587,ncJvH5_l4daWwTUlrv7AVA, We never were asked if the rest of the meal was ok or if we needed drink refills.,negative
5588,ncJvH5_l4daWwTUlrv7AVA," I wanted to walk out but we waited way, way to long for the check.",negative
5589,ncJvH5_l4daWwTUlrv7AVA, I asked here if there was a manager and she said yes and turned around and went back in the kitchen.,negative
5590,ncJvH5_l4daWwTUlrv7AVA, When the manager arrived I told her how bad everything had been.,negative
5591,ncJvH5_l4daWwTUlrv7AVA, She said the soup was fine that it had just sat under a heat lamp.,positive
5592,ncJvH5_l4daWwTUlrv7AVA, That could be true but it must have been there for an hour.,negative
5593,ncJvH5_l4daWwTUlrv7AVA, Her idea of compensation was for me to give her my address and she would send me a discount for my next visit.,negative
5594,ncJvH5_l4daWwTUlrv7AVA, I told her I  was traveling and just passing through and I would not be coming back.,negative
5595,ncJvH5_l4daWwTUlrv7AVA, I asked if there was anything she could do for us today since I didn't even get to eat anything after spending 1-1/2 hours in her fine establishment.,negative
5596,ncJvH5_l4daWwTUlrv7AVA," She said nope, sorry nothing she could do.",negative
5597,ncJvH5_l4daWwTUlrv7AVA, I wouldn't send my worst enemy there.,negative
5598,ncJvH5_l4daWwTUlrv7AVA, I can be very understanding that things happen but these guys didn't even try to care.,negative
5599,ncJvH5_l4daWwTUlrv7AVA,The other adult in our party used the ladies room and said it was  very dirty and had smeared feces everywhere.,negative
5600,ncJvH5_l4daWwTUlrv7AVA, That's all I will say about that.,negative
5601,ncJvH5_l4daWwTUlrv7AVA,"They blame so many problems on covid but they were not busy, only saw 3 takeout orders go past us during our 1-1/2 hrs, and the waitresses and hostess were just sitting in the bar area on their phones.",negative
5602,ncJvH5_l4daWwTUlrv7AVA, A guy came out of the back with an apron on and a cigarette in his hand.,negative
5603,ncJvH5_l4daWwTUlrv7AVA, He went outside and smoked right outside our window.,negative
5604,ncJvH5_l4daWwTUlrv7AVA, I don't know if he was the cook and took a break or what.,negative
5605,ncJvH5_l4daWwTUlrv7AVA, After we left I pulled up the reviews for this place and blame myself for even trying it.,negative
5606,ncJvH5_l4daWwTUlrv7AVA,Don't say you haven't been warned.,negative
5607,YguV3dKWyPqMGirtvyKYuw,You should be ashamed of yourselves 3rd partying for Wow Bao.,negative
5608,YguV3dKWyPqMGirtvyKYuw,It's disgusting and tasted like bleach.,negative
5609,YguV3dKWyPqMGirtvyKYuw,Are you guys trying to get my family sick?,negative
5610,YguV3dKWyPqMGirtvyKYuw,Paid an arm and a leg for nothing.,negative
5611,YguV3dKWyPqMGirtvyKYuw,I hold the entire establishment responsible.,negative
5612,gzjrrSBVOJSg8w-ZwsL_7Q,5:05pm,negative
5613,gzjrrSBVOJSg8w-ZwsL_7Q,Arrived to BurgerPalace Restaurant was not full but waitress was busy.,negative
5614,gzjrrSBVOJSg8w-ZwsL_7Q,Ordered brisket sandwich and a brisket platter for our group 15 minutes later was informed they were out of brisket.,negative
5615,gzjrrSBVOJSg8w-ZwsL_7Q,Ordered 2 other meals and by 6:05 left with only paying for our drinks and no meals on the table.,negative
5616,gzjrrSBVOJSg8w-ZwsL_7Q,Sad this establishment is not better.,negative
5617,_y8yX0uJ6sxt-LxZSO0Euw,The food was excellent.,positive
5618,_y8yX0uJ6sxt-LxZSO0Euw,"Delicious salad bar and chicken/corn chowder, and a smokehouse burger done just right.",positive
5619,_y8yX0uJ6sxt-LxZSO0Euw,"Our server, Mimi, was outstanding -- very efficient and friendly.",positive
5620,_y8yX0uJ6sxt-LxZSO0Euw,"To top things off, hubby got a free birthday sundae.",positive
5621,_y8yX0uJ6sxt-LxZSO0Euw,Most enjoyable!,positive
5622,hnm9k28r39eyrO_-S1Se5w,"BurgerPalace is one of my favorite ""go-to"" restaurants for a quick, decent dinner.",positive
5623,hnm9k28r39eyrO_-S1Se5w,"Though I have previously reviewed this restaurant favorably, I was not happy with our last experience.",negative
5624,hnm9k28r39eyrO_-S1Se5w,We ordered dinner on Sunday for pick up.,negative
5625,hnm9k28r39eyrO_-S1Se5w,"I went with my usual (hickory bourbon salmon, rice, grilled zucchini); my husband had the bourbon chicken with broccoli and mac and cheese; my daughter ordered the chicken carbonara.",negative
5626,hnm9k28r39eyrO_-S1Se5w,"Though my meal was good and my daughter enjoyed her pasta, someone seemed to have dropped the ball in the presentation of my husband's meal.",negative
5627,hnm9k28r39eyrO_-S1Se5w,"Usually, the veggies are separated for the to-go meals, especially when there is a sauce involved.",negative
5628,hnm9k28r39eyrO_-S1Se5w,Who wants their veggies swimming in a sauce intended for the meat???,negative
5629,hnm9k28r39eyrO_-S1Se5w,Just hurt looking at how this meal was prepared/packed for pick up.,negative
5630,hnm9k28r39eyrO_-S1Se5w,My daughter picked up the order and didn't bother looking before leaving.,negative
5631,hnm9k28r39eyrO_-S1Se5w,"If I had picked up the meals and noticed how my husband's meal was packed, I would have returned it.",negative
5632,hnm9k28r39eyrO_-S1Se5w,"My husband got the bourbon chicken he ordered, but he also got ""bourbon broccoli!""",negative
5633,hnm9k28r39eyrO_-S1Se5w,Seems someone just didn't care when packing this meal.,negative
5634,hnm9k28r39eyrO_-S1Se5w,I know there are plenty of problems in this world and having an abundance of bourbon sauce on one's broccoli may not be a big deal.,negative
5635,hnm9k28r39eyrO_-S1Se5w,"But, for folks like me who like for the food to not only taste good but look good presentation-wise, I was a bit disappointed in BurgerPalace this time.",negative
5636,hnm9k28r39eyrO_-S1Se5w,May be a while before I return. :o(,negative
5637,DfLAQke3OReKxGmaPC_uyQ,"Lunch today, straight up salad bar.",negative
5638,DfLAQke3OReKxGmaPC_uyQ," OMG, refreshing to find a fully stacked, fresh salad option in town.",positive
5639,DfLAQke3OReKxGmaPC_uyQ, Staff was fast and attentive.,positive
5640,DfLAQke3OReKxGmaPC_uyQ," Been around awhile, could use a facility facelift.",negative
5641,DfLAQke3OReKxGmaPC_uyQ," However, Management making it happen while obviously short staffed.",negative
5642,DfLAQke3OReKxGmaPC_uyQ,"  Good job, making this one the weekly lunch stops!",positive
5643,hXEgV_4ka1RWuYs6iEgYSg,"Stopped in on a recent, rainy Saturday with my BOGO coupon.",negative
5644,hXEgV_4ka1RWuYs6iEgYSg," I like to do this as it gives me an easy second meal I can take home, refrigerate and enjoy a day or two later.",positive
5645,hXEgV_4ka1RWuYs6iEgYSg, I have done this twice in recent weeks.,negative
5646,hXEgV_4ka1RWuYs6iEgYSg, I also go to Ruby's to enjoy watching sports on their bar-area TV's.,positive
5647,hXEgV_4ka1RWuYs6iEgYSg," On the most recent visit, that was a BIG mistake as their reception apparently is quite poor during periods of inclement weather.",negative
5648,hXEgV_4ka1RWuYs6iEgYSg," The smokehouse burger and fries were great, the salad bar was terrific and well-stocked and very fresh; staff were wearing masks; the manager was present out front throughout my visit (which u don't see everywhere); everything pretty solid, but one problem: no life in the bar, no light-hearted chat among 3 bartenders!",positive
5649,hXEgV_4ka1RWuYs6iEgYSg," They made 0 effort to talk with me, to make me feel welcome, to make me feel part of the gang.",negative
5650,hXEgV_4ka1RWuYs6iEgYSg, Very poor approach; only words to me were to take my order and take my payment.,negative
5651,hXEgV_4ka1RWuYs6iEgYSg, ,negative
5652,hXEgV_4ka1RWuYs6iEgYSg,"Got to learn some people skills, ladies, and I was the ONLY guest at the bar and only 1 of about 5 guests in the entire bar area.",negative
5653,hXEgV_4ka1RWuYs6iEgYSg, Very sad.,negative
5654,SKD8RINR3AKfVAorGj0TJA,All i had was the garden bar and it was great.,positive
5655,SKD8RINR3AKfVAorGj0TJA,"Lots of variety and options, and my server was great as well.",positive
5656,wCOgIUFFAYeUf-NY5S6RHg,Pleasantly surprised.,negative
5657,wCOgIUFFAYeUf-NY5S6RHg,When I called to ask about the particulars of the restaurant whether it's open for available dining inside or takeout and what time they close she had major attitude on the phone which almost made me not want to eat there I can understand it gets frustrating being called and asked the same thing over and over are you available to eat inside but what do you expect people are going to ask that until things go back to normal,negative
5658,jR-Y3JhysTNYmqk8phM0WQ,"My normal favorite at BurgerPalace is the salad bar and French onion soup, so that's my go to meal for lunch.",positive
5659,jR-Y3JhysTNYmqk8phM0WQ,The virus has changed all of that of course.,negative
5660,jR-Y3JhysTNYmqk8phM0WQ,"So, I was trying to get a friend and her family to meet me for lunch, but she was not comfortable with that.",negative
5661,jR-Y3JhysTNYmqk8phM0WQ,"So I offered my house with curb side pick up, and that was a go.",negative
5662,jR-Y3JhysTNYmqk8phM0WQ,"So I online ordered two rib meals, and a honey bourbon chicken meal, with 3 fries and three side salads.",negative
5663,jR-Y3JhysTNYmqk8phM0WQ,I was all ready for pick up on time as promised.,negative
5664,jR-Y3JhysTNYmqk8phM0WQ,"Came home, mixed all the salads together into one bowl, threw the awesome fries into the oven for a few minutes to make sure they weren't soggy from riding in a styrofoam box, and we had ourselves an awesome buffet in no time.",positive
5665,jR-Y3JhysTNYmqk8phM0WQ,So it worked out great.,positive
5666,jR-Y3JhysTNYmqk8phM0WQ,Ribs and chicken were awesome.,positive
5667,jR-Y3JhysTNYmqk8phM0WQ,"French fries were very good, and I normally don't even eat French fries.",positive
5668,jR-Y3JhysTNYmqk8phM0WQ,Served 4 people easily and everyone took leftovers home for another meal.,positive
5669,jR-Y3JhysTNYmqk8phM0WQ,I got this!,positive
5670,jR-Y3JhysTNYmqk8phM0WQ,"Still missing my endless salad bar and onion soup, sigh.",negative
5671,jR-Y3JhysTNYmqk8phM0WQ,Someday,negative
5672,9FUGRJZtA6gtdVpHIBoKlQ,Ordered the Philly cheesesteak.,negative
5673,9FUGRJZtA6gtdVpHIBoKlQ," It was awful, roll was soggy  steak wasn't seasoned.",negative
5674,9FUGRJZtA6gtdVpHIBoKlQ, ,negative
5675,9FUGRJZtA6gtdVpHIBoKlQ,Looked just thrown together.,negative
5676,CNk6GiJfesg95Wca83mG_w,Food was decent but the service was awful.,negative
5677,CNk6GiJfesg95Wca83mG_w,Waitress was more concerned about complaining to a coworker about having to work ( within eat shot of customers) than bringing drinks.,negative
5678,CNk6GiJfesg95Wca83mG_w,I had already made it back from the salad bar and finished it by the time she remembered to bring the drink.,negative
5679,CNk6GiJfesg95Wca83mG_w,I get it I if you are swamped.,negative
5680,CNk6GiJfesg95Wca83mG_w,I was one of two tables in the entire place.,negative
5681,CNk6GiJfesg95Wca83mG_w,"Could it get worse, of course, my drink was never refilled, no napkins brought with the meal, it's like she was writing a playbook on how to get a bad review written about you.",negative
5682,_Obl-B4CdGD91JxxPgYyPA,I can't even give this joint a star.,negative
5683,_Obl-B4CdGD91JxxPgYyPA,It's was horrible.,negative
5684,_Obl-B4CdGD91JxxPgYyPA,"After 45 minutes of waiting queso comes out with no fajita meat, my food come out completely wrong, as well as my sons.",negative
5685,_Obl-B4CdGD91JxxPgYyPA,It was flat awful including the server.,negative
5686,_Obl-B4CdGD91JxxPgYyPA,All he could say is we are out of this or that.,negative
5687,_Obl-B4CdGD91JxxPgYyPA,If you would like to go on a crash diet eat here you will never get food or edible food.,negative
5688,UfybHGlGrsYEswMqnPTGXA,Thank you to all the staff for making my birthday special.,positive
5689,UfybHGlGrsYEswMqnPTGXA,"  Always friendly, caring and shared laughs.   Love this place.",positive
5690,wLD6JNLUTDMHhq3ENn3cXw,Here is a good story here!,positive
5691,wLD6JNLUTDMHhq3ENn3cXw,My 6 year old and I went to have dinner there on Thursday May 19th 2022.,negative
5692,wLD6JNLUTDMHhq3ENn3cXw,My daughter had tears on and off because we left my sister on base for her to finish army training (AIT).The bartender/manager (woman) asked if everything was OK and I explained.,negative
5693,wLD6JNLUTDMHhq3ENn3cXw,She brought ice cream and a huge slice of cake for my 6 year old.,positive
5694,wLD6JNLUTDMHhq3ENn3cXw,I began crying over her kindness because it had been a super hard day for us.,negative
5695,wLD6JNLUTDMHhq3ENn3cXw,I will never forget her.,positive
5696,wLD6JNLUTDMHhq3ENn3cXw,I wish I knew her name!Thank you!,positive
5697,wLD6JNLUTDMHhq3ENn3cXw,From California,negative
5698,GBcPbENlZ0kr1e-aZZ5F5g,643pm 12 cars in the lot and the guy says 45 minute wait for a party of 2 ! I thought we were on candid camera . What a joke !!!!,negative
5699,ZKWKsbHQhLQbIKTfbfN9Gw,"I went out today and ordered the New Orleans seafood and it was half uncooked, the manager was very nice and took off the whole meal which I appreciated.",positive
5700,ZKWKsbHQhLQbIKTfbfN9Gw,"But the waitress didn't come check on us to refill water when we needed it and also charged us to a garden bar x3 and I told her we did not order this much and she said, ""I definitely heard three people say it"".",negative
5701,ZKWKsbHQhLQbIKTfbfN9Gw,When I know exactly what everyone order as a serve myself.,negative
5702,ZKWKsbHQhLQbIKTfbfN9Gw,So after I had to say it another time she finally took it off but didn't apologize for the mistake she made.,negative
5703,ZKWKsbHQhLQbIKTfbfN9Gw,Not that it's a big deal but yet they Leif about how much they took off our check.,negative
5704,ZKWKsbHQhLQbIKTfbfN9Gw,As u can see in the first photo one is the supposedly price they took off (29.48) and the second one is where they added all these little discounts which didn't add up to the discount they gave me...,negative
5705,ZKWKsbHQhLQbIKTfbfN9Gw,(if u were curious it added up to (25.06) .manager,negative
5706,ZKWKsbHQhLQbIKTfbfN9Gw,was a excellent manager but the waitress wasn't the best.,negative
5707,tsNLSDYtPPfl1T93AEL0yg,Great service on a random Monday evening.,positive
5708,tsNLSDYtPPfl1T93AEL0yg,Leslie took Great care of us despite running what appeared to be half the restaurant herself!,positive
5709,tsNLSDYtPPfl1T93AEL0yg,"During Covid and no one wanting to work, this is a welcome surprise,  HIGHLY RECOMMENDED!",positive
5710,l1Pz3fZM_D415epxwHe12g,"Got a burger and salad bar, after being asked how I wanted it cooked, I asked for medium and got burnt.",negative
5711,l1Pz3fZM_D415epxwHe12g,Salad bar had a lot of great options and fresh no issues with it and only reason they getting 2 stars and not one.,positive
5712,l1Pz3fZM_D415epxwHe12g,"Waitress was bad she whispered and act embarrassed to be speaking, never came back with drink refills or to check on us against my better judgment I still tipped but come on train these people.",negative
5713,cqBz4pSbpth0QMECvbgNcQ,"I always love the salad bar, And it did not disappoint today.",positive
5714,cqBz4pSbpth0QMECvbgNcQ,"3 stars is because the hamburger bun, the gluten-free hamburger bun is not all that is cracked up to be (no pun intended), because it was crumbly and fell apart after the first bite.",negative
5715,cqBz4pSbpth0QMECvbgNcQ,The taste was good but impossible data hamburger with that bun.,positive
5716,cqBz4pSbpth0QMECvbgNcQ,I also do not like my broccoli steamed to mush.,negative
5717,QqAeKyaUHKRcUJNmMDSYzA,Service was horrible!,negative
5718,QqAeKyaUHKRcUJNmMDSYzA,The waitress Was nonexistent and we did not get our appetizers until after the food came and that was the 2nd time.,negative
5719,QqAeKyaUHKRcUJNmMDSYzA,The manger was no help and I definitely would no be back,negative
5720,gPY6rbxFfr50zZhSXgs6hA,I ordered the carbonara and my meat was cold like my food was sitting for awhile but still tipped can't blame only the waiter.,negative
5721,_vWaxzbH1p_DMjIqaMrC2w,I was so excited to find a BurgerPalace not too far away.,positive
5722,_vWaxzbH1p_DMjIqaMrC2w, I thought they had all closed.,negative
5723,_vWaxzbH1p_DMjIqaMrC2w,Now I know I can come to Sharonville for BurgerPalace always fresh delicious salad bar.,positive
5724,_vWaxzbH1p_DMjIqaMrC2w," As the salad bar is wonderful and well kept, I have never been impressed with menu items.",positive
5725,_vWaxzbH1p_DMjIqaMrC2w,I had the grilled salmon and it was so over cooked but I ate it anyway.,negative
5726,_vWaxzbH1p_DMjIqaMrC2w,I would love to see them make a comeback and hopefully improve their cooking skills.,positive
5727,_vWaxzbH1p_DMjIqaMrC2w,I will be back but will stick to the salad bar.,negative
5728,YIS630qs7v0yd9DvGJ1kyg,Do you want to be served mediocre food (food that strongly lacks flavor profiles) at exorbitant prices?,negative
5729,YIS630qs7v0yd9DvGJ1kyg,"If so, eat at BurgerPalace in Sharonville, OH!My",negative
5730,YIS630qs7v0yd9DvGJ1kyg,"wife ordered the ""Tacodilla"" and I got the Mexican spiced chicken wings.",negative
5731,YIS630qs7v0yd9DvGJ1kyg,We shared the tots.,negative
5732,YIS630qs7v0yd9DvGJ1kyg,"The Tacodilla ($8.99 was actually priced well) was tolerable, but heartburn was inevitable.",positive
5733,YIS630qs7v0yd9DvGJ1kyg,The wings were most definitely processed from undersized chickens...and they cost $14.49!The,negative
5734,YIS630qs7v0yd9DvGJ1kyg,"decor is musty, and the atmosphere nearly matches it.",negative
5735,YIS630qs7v0yd9DvGJ1kyg,"Our total bill was $32.84, and we felt like we'd been robbed of our money and food flavors.",negative
5736,YIS630qs7v0yd9DvGJ1kyg,"On a positive note, our server, Shandra, was very good!My advice...choose another spot for your dining experience.",positive
5737,GeNWKGB6l5xH2IPjJN7QTw,"Came back 2days later after an evening of no croutons with my salad, and they were fresh and delicious.",positive
5738,GeNWKGB6l5xH2IPjJN7QTw,Tried the cheeseteak.,negative
5739,GeNWKGB6l5xH2IPjJN7QTw,"The jack of all trades (cook, salad replenisher, greeter) gentleman was kind enough to bring me extra peppers and onions, along with a helping of more sauce for my fries.",positive
5740,GeNWKGB6l5xH2IPjJN7QTw, ,negative
5741,GeNWKGB6l5xH2IPjJN7QTw,Pretty good hoagie.,positive
5742,GeNWKGB6l5xH2IPjJN7QTw,Fries were on point.,positive
5743,GeNWKGB6l5xH2IPjJN7QTw,Hot and salted perfectly.,positive
5744,GeNWKGB6l5xH2IPjJN7QTw,I used my guys' honey sriracha sauce to dip them.,negative
5745,GeNWKGB6l5xH2IPjJN7QTw,He had a shrimp platter.,negative
5746,6ISImhlSw-8QwVX6Ng-pcg,Stopped by on a Sunday afternoon for an early dinner.,negative
5747,6ISImhlSw-8QwVX6Ng-pcg,This seems to be the only BurgerPalace in the greater Cincinnati area.,negative
5748,6ISImhlSw-8QwVX6Ng-pcg,The food was excellent!,positive
5749,6ISImhlSw-8QwVX6Ng-pcg,Something about that Mac and Cheese is going to make me a frequent visitor.,positive
5750,6ISImhlSw-8QwVX6Ng-pcg,And they still have their famous salad bar!,positive
5751,6ISImhlSw-8QwVX6Ng-pcg,Overall this was an A+ visit.,positive
5752,BHDNOi2CcaWVYJd9fIE_hQ,The salad bar has been phenomenal lately.,positive
5753,BHDNOi2CcaWVYJd9fIE_hQ,Great job on the quality of the ingredients and the friendly service.,positive
5754,BHDNOi2CcaWVYJd9fIE_hQ,I've been back several times in one week since my fridge went out and I am waiting for my new one to be delivered.,negative
5755,BHDNOi2CcaWVYJd9fIE_hQ,BurgerPalace saves the day!,positive
5756,BHDNOi2CcaWVYJd9fIE_hQ,Nice job.,positive
5757,HrqQ1u3sxqDmX3m0PNKA_A,Honestly I never take the time to do this because l respect everyone'sEfforts on their job but this is a very disappointed place to order from l ordered my food and when l got it on my door look like it was dog food it was packaged very poorly and also handle wrong if l could rate -10 starts lWon't second guess my self at all if you ordering from this place make sure you look at the reviews thanks,negative
5758,OTWZSJ3KZyb6eL9peDh3SA,"Have eaten here several dozen times, mostly in the last year or two.",negative
5759,OTWZSJ3KZyb6eL9peDh3SA,They frequently send me deals by e-mail and we usually use them.,negative
5760,OTWZSJ3KZyb6eL9peDh3SA,"I LOVE their salad bar--at the present time it is not self-serve because of Covid, but the servers give you an order form and do a good job of making it the way you want.",positive
5761,OTWZSJ3KZyb6eL9peDh3SA,My favorite entrée is the Bourbon Salmon and my wife loves the Triple Play.,positive
5762,OTWZSJ3KZyb6eL9peDh3SA,We usually get some cheesecake also which is pretty good.,positive
5763,OTWZSJ3KZyb6eL9peDh3SA,We will be returning on a regular basis.,negative
5764,7MVAzRfeRxYC7fXFl3-dPg,Very tasty food for a decent cost.,positive
5765,7MVAzRfeRxYC7fXFl3-dPg,Kids loved it and the employees looked like they prepared it with care.,positive
5766,7MVAzRfeRxYC7fXFl3-dPg,In other words the service was great.,positive
5767,7MVAzRfeRxYC7fXFl3-dPg,"The place was clean but obviously due to Corona virus, i didn't see much of the place.",negative
