review_id,review_date,review_rating,review_title,review_text,review_url,lang,author_avatar,author_url,author_name,location,author_contributions,review_useful_count,review_funny_count,review_cool_count,business_response_text,business_response_name,business_response_role,review_response_date,business_id
uO9zg800nLYlWGBuhb_xzQ,2022-06-18,5,,"We had the best time at Ruby Tuesdays in Clinton. The food was good and I looooved the bottomless salad bar, but it was the INCREDIBLE service by a jack of all trades named K.C. that made our visit exceptional. He greeted us right away with sincerity and a professional joy rarely seen in hosts these days. He made sure to take care of every need and somehow returned to our table multiple times to check on us despite handling so many other things in the restaurant. Not only was K.C. a serious multi-tasker, he was a genuine people person and clearly invested in creating a wonderful experience for every guest. It is rare to see this level of customer service nowadays. K.C., we would return just for you! (Give this man a raise!)",https://www.yelp.com?hrid=uO9zg800nLYlWGBuhb_xzQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=bXZg3b9nYQQ83gR3C-vzgg,Kamilah D.,"Sunland-Tujunga, Sunland-Tujunga, CA",2,0,0,0,We are so proud to learn we provided you with a delicious meal and that a member of our team gave you such great service! We really appreciate your review and look forward to serving you again soon.,Guest Services ..,Business Customer Service,2022-06-20,s2bGr3AJI7OPtioq4L10Kw
4NeKDvm8t_frmMmPrffqGQ,2022-05-27,5,,"This Ruby Tuesdays has always been great.  The food there is always great.  Always. The atmosphere is always great. Always. The servers are great. And the management is especially great. We love this place. They took good care of us during the pandemic and they continue to do so to this day.  Their customers service never fails to impress, also. We also enjoy bringing our family and friends. We love this place.",https://www.yelp.com?hrid=4NeKDvm8t_frmMmPrffqGQ,en,https://s3-media0.fl.yelpcdn.com/photo/D2rA6iB4lKvsViMjJVsruQ/60s.jpg,https://www.yelp.com/user_details?userid=mz27UdL0NUDvJJkEJTrd6A,Church Without W.,"Clinton, MD",1,0,0,0,We are so pleased to learn we have consistently provided you with excellent food and service! We want to thank you for your continued support and look forward to serving you again soon.,Guest Services ..,Business Customer Service,2022-05-30,s2bGr3AJI7OPtioq4L10Kw
i5eWv7z0XlUmIbb9pCWkPg,2022-05-09,5,,"The waitress Rashell was very hospitable.  Great serrvice, for me, makes a difference in the overall impression of a restaurant.  The salad bar was great.  It had been at least 10 years since I had been in. Ruby Tuesday.  I will be back sooner than 10 years!",https://www.yelp.com?hrid=i5eWv7z0XlUmIbb9pCWkPg,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=d6wCt9J2hSQc9rMKpy0uEg,Bonita W.,"Brandywine, MD",1,0,0,0,"Bonita, we are so happy to hear a member of our team provided you with such excellent service and we are glad to hear we could serve you again after so long. Thank you for your review! Stop by any time.",Guest Services ..,Business Customer Service,2022-05-10,s2bGr3AJI7OPtioq4L10Kw
eDcVIucBbu2KQO6JqSbOVA,2022-05-06,5,,Food was excellent the server was really nice and gave outstanding customer service.. will visit again!!,https://www.yelp.com?hrid=eDcVIucBbu2KQO6JqSbOVA,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=pEXJID6M2aqJVqgeQJpUwg,Rashell S.,"Clinton, MD",1,0,0,0,"Rashell, we are very happy to hear you received excellent service from a member of our team! We want to thank you for your review and can&#39;t wait to serve you again soon.",Guest Services ..,Business Customer Service,2022-05-09,s2bGr3AJI7OPtioq4L10Kw
oju7IixB7K23wvcMSygG6w,2022-03-30,5,,I got the ribs mash and broccoli everything was on point and ribs was very tender classic bbq sauce so good on the ribs I'll definitely be back. Me and my friend got mango and strawberry lemonades. Lemonades had real fruit purée really good thank you for a great take out experience.,https://www.yelp.com?hrid=oju7IixB7K23wvcMSygG6w,en,https://s3-media0.fl.yelpcdn.com/photo/t5RMjJWggbOP60t1xZDjFA/60s.jpg,https://www.yelp.com/user_details?userid=YOjBI8oPaWn4-i6mmClLaw,Miesha D.,"Washington, DC",75,0,0,0,Hi Miesha! We are thrilled to hear you and your friend enjoyed our food and want to thank you for your support. We hope to serve you again soon! Thanks for your review.,Guest Services ..,Business Customer Service,2022-03-31,s2bGr3AJI7OPtioq4L10Kw
slTBYzhUlwkwN62yU0gDWw,2022-01-27,1,,We were seated almost 20 min ago. 1st of all the host sat us a dirty table which I had to ask her to wipe off! Then we waited 10 min for a waited and the side we were on there was only one other table with guest! The side we were on was FILTHY..as you could see there were 3 tables that have NOT been cleaned! As I'm posting this the tables still have NOT been cleaned! Our waiter has not been by to remove our salad plates yet. Where is management plainly they don't care as to what is going on in here! Oh they are sitting down by the bar not doing anything! Not checking on the appearance of restaurant or what their employees are doing!!! Can we get better management and servers in this place..people spend to much money for this! Not to mention the bathroom is just NASTY,https://www.yelp.com?hrid=slTBYzhUlwkwN62yU0gDWw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=Qxel2RvdfFnVfvvULtjwHw,Tonya D.,"Harper's Choice, Columbia, MD",1,1,0,0,"Tonya, we are very disappointed to hear about your experience. We work hard to provide our guests with excellent, attentive, and professional service on every visit, as they deserve to enjoy their meal in a clean, comfortable environment. We absolutely missed the mark, and we&#39;d like to work towards restoring your faith in us, and making this up to you. When possible, we ask that you reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-01-28,s2bGr3AJI7OPtioq4L10Kw
F67JL_ak9yGkKVxbvZTF9Q,2021-09-11,3,,"Last weekend, my niece (Lambie) and I stopped by @rubytuesday for a quick sit-down bite.*Spinach-artichoke dip with nachos*Mozzarella sticks - Lambie was fully prepared to murder me in cold blood, had I reached for another... #teenagerssuck*Chicken & Broccoli Pasta - Seasoned chicken and fresh broccoli over penne pasta in Parmesan cream.*Classic Cheeseburger with French FriesI'm usually not a fan of certain chain restaurants, but I made an exception because of the location and time crunch.The service and food were good, and we enjoyed our meal. Would definitely return if in the area again.__IG: @f.huxI #yelp and I know things.Keep reading... linktr.ee/f.hux #foodieHUX #yelpelite #yelpeatsdc #yelpdc",https://www.yelp.com?hrid=F67JL_ak9yGkKVxbvZTF9Q,en,https://s3-media0.fl.yelpcdn.com/photo/0orttb3tImivCppEyK2IlA/60s.jpg,https://www.yelp.com/user_details?userid=xrNYLeFBcM9x-3lKEyVmFQ,Toya D.,"Washington, DC",664,0,1,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
qse0EIk9AbhQo-AesgYtYw,2021-08-26,5,,"Excellent food as always, problably the best rack of ribs I have ever had, tremendous customer service and as always the food is flat out awesome. Thank you and see you again in the near future. Clinton Marylands Ruby Tuesday's.",https://www.yelp.com?hrid=qse0EIk9AbhQo-AesgYtYw,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=FgV1QTaYOopOh4_QyqYhdw,Brian F.,"Las Vegas, NV",2,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
fkR0p8Wslk8J1XJ3lEd0kg,2013-06-06,2,,The food is good the service is hit or miss.  80% of the servers are horrible. Salad bar is great! I eat here 3 times a week because its close but if I had another choice I would love it.,https://www.yelp.com?hrid=fkR0p8Wslk8J1XJ3lEd0kg,en,https://s3-media0.fl.yelpcdn.com/photo/MEwk3P9BWm-RQeON28b_Rw/60s.jpg,https://www.yelp.com/user_details?userid=LMjgLqaWa6uS7sjo9EWVig,Ellis D.,"Accokeek, MD",59,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
j_pN0nUjmzuOcwLUwRAXiw,2013-02-15,4,,"We always ask for the same server, and get excellent service and tasty food.  Salad bar looks attractive and well stocked.  Lighting is dismal but decor is nice and bathrooms are clean.",https://www.yelp.com?hrid=j_pN0nUjmzuOcwLUwRAXiw,en,https://s3-media0.fl.yelpcdn.com/photo/vJ0fXFOgpa9mK2GH14su9A/60s.jpg,https://www.yelp.com/user_details?userid=WttJ4NMoRr9LF05OMe7ZcQ,Keta J.,"Olney, MD",64,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
23n37KcMP9ly5t7QkAEUpg,2012-05-15,3,,"Part of a national chain so you'd think overall the food should be good. This location is better than the Waldorf one, cleaner anyway. Service is hit or miss. Have stopped in several times and it's never very busy but the kitchen is sloooow to get food out. Ive been lucky that my servers have kept my supply of drinks up so waiting for food wasn't so bad. The salad bar and burger sliders are good. Strawberry lemonade isnt bad either. In this particular area, there isnt much to choose from if you want a sit down place to eat (there are several fast food joints close by)",https://www.yelp.com?hrid=23n37KcMP9ly5t7QkAEUpg,en,https://s3-media0.fl.yelpcdn.com/photo/6FMb8HmY1DOMWnqzRdQFjQ/60s.jpg,https://www.yelp.com/user_details?userid=OfJ1ZQxMBHLFo41L0_VOBw,Tracy C.,"Waldorf, MD",78,2,2,2,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
FBizU2EaFkA_4OiMRhGVXg,2011-11-21,2,,pretty bad.   went here becase we were looking for something decent priced and quick before a show we were going to at the verizon center.burgers and fries tasted like they were frozen prior to preperation.  the mac and cheese tasted like a store box pack.not going again with all the other good resturant picks in the area.,https://www.yelp.com?hrid=FBizU2EaFkA_4OiMRhGVXg,en,https://s3-media0.fl.yelpcdn.com/photo/ZVoLjW6c8ycvaHeQkFgSmQ/60s.jpg,https://www.yelp.com/user_details?userid=C0-eN13Pc6uTdMksgZGmwQ,Chris B.,"Rockville, MD",95,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
FIDFxKNXL3Jm5KfprQOLPg,2011-09-27,3,,"I am a regular here because I order lunch to go. My boss is Vegan and Ruby Tuesdays offers a pretty wide selection for vegans and vegetarians. They offer a Veggie Trio which is 3 of the Veggie side dishes in a platter that comes with the salad bar or soup. It's a pretty good deal and my boss is in Love with it. As for me, I get pretty decent service when I come here. The greeters are very friendly and the waiters know my face and order by now. They are not always the most competent but they mostly mean well so I don't mind. But I'm not really a fan of Ruby Tuesdays food. Their new menu, which has a plethora of options, makes me more likely to eat here than I would've before. I recently ordered the turkey burger minis and they were a delight. But nothing to really drool over. So they are A-OK...Nothing spectacular but also not horrible at all.",https://www.yelp.com?hrid=FIDFxKNXL3Jm5KfprQOLPg,en,https://s3-media0.fl.yelpcdn.com/photo/xdMO1Atyqwo3QL5pE1kMsA/60s.jpg,https://www.yelp.com/user_details?userid=ERCnx8jFmt_R56Z0gIee0w,Passion R.,"Baltimore, MD",216,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
hP2k8g3jyMbfD43h_B4cUQ,2011-09-11,3,,I went back a few months back with a party of 6 this time. Didn't have any of the previous problems from that last visit. Everyone was satisfied with their entrees and we had good service.,https://www.yelp.com?hrid=hP2k8g3jyMbfD43h_B4cUQ,en,https://s3-media0.fl.yelpcdn.com/photo/r2BhkNOKdP9AXiDvXmhw2Q/60s.jpg,https://www.yelp.com/user_details?userid=gwoiHacZ-gEToPgzO8OwYg,Devi J.,"Upper Marlboro, MD",28,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
BjtXvaoFq5eWTOni5-fpIQ,2011-03-21,2,,"I like Ruby Tuesdays, just not this one. Took forever to get waited on and even longer to get the food. The salad bar was OK, wouldn't cross the river for it. I do not plan on visiting this place again.",https://www.yelp.com?hrid=BjtXvaoFq5eWTOni5-fpIQ,en,https://s3-media0.fl.yelpcdn.com/photo/MgFSXSY_2rxEUtYSJKY5Zg/60s.jpg,https://www.yelp.com/user_details?userid=1QMd1li9OLwcTenvco-rJg,Aaron W.,"Alexandria, VA",43,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
Q5_xVvVyUfFXZ1F3BKIQ7w,2010-10-22,3,,"Decent enough food. A full menu. The salad bar was good, and the hostess was very nice.  The pace of service was glacial. I can't understand why, because it wasn't like the place was teeming with people. Our meal took about 75 minutes total. How come it take 20 minutes to bring an iced tea and a soda? My mother loves eating there, so we go there. She's in no hurry at all.EDIT: Their wi-fi is free and magnificent. Worthy of a star upgrade.",https://www.yelp.com?hrid=Q5_xVvVyUfFXZ1F3BKIQ7w,en,https://s3-media0.fl.yelpcdn.com/photo/gqsc-3mwRc9TZC-KKJK-2A/60s.jpg,https://www.yelp.com/user_details?userid=VSbuk0JkevdOuHiIM7Fkzw,Patrick G.,"San Antonio, TX",205,1,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
bddC0qzTr3BTOlptiy4pbg,2010-09-26,3,,Ordered steak and lobster -VERY GOOD. Not place to be if you're in hurry tho :(,https://www.yelp.com?hrid=bddC0qzTr3BTOlptiy4pbg,en,https://s3-media0.fl.yelpcdn.com/photo/uavru0YCUFBAmgxp-kmG6w/60s.jpg,https://www.yelp.com/user_details?userid=7PFXwpQsLZO4l97ufpMzZw,CalGal C.,"Prince George's County, MD",6,0,0,0,null,null,null,null,s2bGr3AJI7OPtioq4L10Kw
6ECeJzXgKQwMOxR4ha8Smw,2022-06-18,4,,Love ordering food for my family for delivery here. Haven't had many issues other then food being cold or prepared wrong. Usually they're pretty good with fixing those things thought.,https://www.yelp.com?hrid=6ECeJzXgKQwMOxR4ha8Smw,en,https://s3-media0.fl.yelpcdn.com/photo/YlHm2WQCugr0hOLbcYj2UA/60s.jpg,https://www.yelp.com/user_details?userid=yW5rGlLki8voy_4U7a0fZw,Cassady T.,"Woodbridge, VA",20,0,0,0,"We are disappointed to learn we have provided you with inaccurate service before, Cassady, but are proud to learn we have made it right! We really appreciate your continued support and hope we can serve you again soon so we can earn your full 5-stars.",Guest Services ..,Business Customer Service,2022-06-20,5L7foUaLrHJ6lAtRG_0bGQ
ZMO89FItV7a2JB7oU032Ug,2022-06-10,1,,"We had hope for this outing. Our first sign to leave was the seeing a cook smoking near the front of the restaurant. Our server begged us to pay in cash and promised a free appetizer... Repeatedly harped on it. I used to be such a fan of the salad bar. I ordered the salad bar with soup. The salad bar was full of wilted, mushy vegetables that had gone bad, along with over saturated macaroni and potato salads. The server forgot my soup, but I should have known that was a sign to not consume it -- it was a premade, bagged soup. He said the cook forgot it but by the time it made it to the table, it had a layer of film over the top. I almost ordered a burger but glad I didn't because my mother-in-law's burger made her sick. I'm really sorry this restaurant went downhill; it used to be so good. Not sure how they will recover.",https://www.yelp.com?hrid=ZMO89FItV7a2JB7oU032Ug,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=JD24La_kp1E8VdODdeNEnQ,Mollie B.,"Manassas, VA",4,0,0,0,"We are very disappointed to hear about your experience. We would like to discuss your concerns further and hope you will reach out to us at <a href=""mailto:guestrelations@rubytuesday.com"">guestrelations@rubytuesd…</a>. Please include a copy of this review, and the date and location of your visit. Thank you.",Guest Services ..,Business Customer Service,2022-06-13,5L7foUaLrHJ6lAtRG_0bGQ
kpnD-rlpk5cVU4ii-BEpOQ,2022-03-31,4,,"Was reading reviews and was a little nervous but went in optimistic with the good ones in mind! glad i did, my mom and i had an amazing time! pretty sure our servers name was alex and she was a sweetheart! made sure we had everything we needed and kept the refills coming! food was pretty good too, i got the hickory bourbon chicken with mashed potatoes and upgraded to a premium side and got the mac and cheese. couldn't pass up also getting the garden salad bar, it's always been my mom and I's favorite! my mom got the classic cheeseburger with fries and the salad bar. do have to recommend getting the salad bar when you go, it's just unbeatable. only reason i'm giving a four star instead of a 5 was because the mac and cheese was a little bland and a tad cold in certain places when it got to us for some reason. also had the birthday cake to go and honestly if you enjoy cake it's to die for! all in all had a pretty good experience and can see myself driving back up to have another experience there!",https://www.yelp.com?hrid=kpnD-rlpk5cVU4ii-BEpOQ,en,https://s3-media0.fl.yelpcdn.com/photo/AAaZ01dEzwdX5hlc1AOHFA/60s.jpg,https://www.yelp.com/user_details?userid=nMycCBrHRAfN-GWh9-Rsxw,Erin A.,"MD, MD",1,0,0,0,"Erin, we are so pleased you stopped by with your mom! We work hard to provide our guests with delicious food and quality service on every visit and are proud to learn that’s what you received. We are disappointed to hear your mac and cheese was not deliciously hot and hope to serve you again soon so we can earn your complete 5-star satisfaction. Thanks for the review!",Guest Services ..,Business Customer Service,2022-04-01,5L7foUaLrHJ6lAtRG_0bGQ
K40BFOufMcB7uOsrxzFdfQ,2010-10-10,3,,"Ok so given, I'm a vegetarian so this place isn't my #1 choice and I don't have one in my area....but long story short.....went here with a HUGE party late on a Friday night. 13 of us....all women who had flown to get there who were hungry and a little tired. So ya, the food, eh, ok.  I did make my own dinner with a mixture of things.  RT you really suck for vegetarian food options, but your mac n cheese is pretty good for a chain restaurant (I'll give ya that one). My beer was huge and yummy and cheap, so extra points for that.",https://www.yelp.com?hrid=K40BFOufMcB7uOsrxzFdfQ,en,https://s3-media0.fl.yelpcdn.com/photo/jR9U6M-eBUZne2-jxhU2iw/60s.jpg,https://www.yelp.com/user_details?userid=Z0weV6b4pd3mL1cyYX6-_g,Erin B.,"Sacramento, CA",313,0,1,0,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
EUK-MDTTA1G7B668le02XA,2010-04-20,3,,"Service was spotty, but at least a good part of the salad bar is gluten-free, and they had olive oil and balsamic vinegar for dressing. Add a baked potato and it kind-of feels like a normal lunch.",https://www.yelp.com?hrid=EUK-MDTTA1G7B668le02XA,en,https://s3-media0.fl.yelpcdn.com/photo/JHF90boeJA3DcDc600Sv3w/60s.jpg,https://www.yelp.com/user_details?userid=f4qixqIx32SpGzF-JAKb5g,Donna G.,"Schererville, IN",170,2,0,0,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
93Kj1KdwJLHj4sf3SIyghw,2009-08-14,3,,"So I'm on a business trip too.. Ba-dum bum. So when I see that Ruby Tuesday I think of the meaty oasis that I am deprived of in Southern California, I'm almost giddy that my hotel is walking distance from it. Well, my previous experience was that they had nice beers and paid a lot of attention to food quality but this time, it was just.. good enough. The salad bar was pretty wilted and nasty but I did find a good macaroni salad that I gladly wolfed down. Burger came out unceremoniously plopped on my plate but it was at least cooked the way I ordered it. The waitstaff seemed to be enjoying themselves immensely with... whatever they kinds of flirting or courting rituals they were up to. I wasn't going to $@# block the fellas so I just chalked it up to being a laid-back southern thing and not fret about the service. I think it could be much worse, but if you're in the area for business, I'd take the opportunity to get some local cuisine (bbq).",https://www.yelp.com?hrid=93Kj1KdwJLHj4sf3SIyghw,en,https://s3-media0.fl.yelpcdn.com/photo/eB15OD6x6xR7wJISZsg4Cg/60s.jpg,https://www.yelp.com/user_details?userid=Rmje_Kmng5Qpuzvu3VHa0A,Andy C.,"Irvine, CA",125,1,2,1,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
B4QetPcZbMTSt0Sj7KxIIg,2008-08-01,3,,"You can't beat the burgers and the salad bar at Ruby Tuesday's.  They have a huge burger list and also cater to non-beef eaters with turkey and veggie burgers.  We love the triple prime burger (ground tenderloin, sirloin and prime rib), the mini-cheeseburgers and the traditional cheeseburger.  Their fries are also very tasty--crunchy with salt and pepper seasoning.  I also love their chicken pot pie, chicken oscar, and salmon.Recently they have re-done their decor to give it more of a modern, low-lit feel.  The hostess at this particular location is a doll and recognizes us each time, as do alot of the waiters and waitresses.Prior to their new look, the service and quality started to go downhill a bit, which was a disappointment to the husband and I since this is one of our staple local spots.  However, we have been back since and they seem to be improving.Sure, it's a chain restaurant, but I'm glad to have it around.",https://www.yelp.com?hrid=B4QetPcZbMTSt0Sj7KxIIg,en,https://s3-media0.fl.yelpcdn.com/photo/WdvA_EQGuFERbmdp6LQQ8g/60s.jpg,https://www.yelp.com/user_details?userid=a9jNQiEz2tJ4GSxRe227Xg,Erin W.,"Lawrenceville, GA",191,2,1,1,null,null,null,null,_O9dQrC0gx9k7TW8WOKJMw
-bDDwRvr-DqB83gfFVr8LQ,2020-06-29,1,,"Placed order on line for curbside service. I had to go in, finally got my food about 10 minutes after scheduled time. When I got home I found it missing part of order. When I called the manager, she wanted me to drive back the 7 miles to pick up missing food. This place has terrible customer service.",https://www.yelp.com?hrid=-bDDwRvr-DqB83gfFVr8LQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=22kG8H2vSk7VsaXFypGSPg,Andrew N.,"Riverdale, GA",6,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
bzzSHaEjcg-DOCBto11NAQ,2020-01-24,5,,"My husband and I chose to go out to eat tonight. Our waitress was Amanda. This young lady was so pleasant and very professional. There's such a grace about her in how she takes care of each individual table and person. Amanda's attentiveness was Awesome!!! This girl deserves a raise, promotion or something! Been a while since we've had customer service like that. The person who restocked the salad bar was also pleasant. Worth a revisit...",https://www.yelp.com?hrid=bzzSHaEjcg-DOCBto11NAQ,en,https://s3-media0.fl.yelpcdn.com/photo/uRBO-PFHgAEKOFlYyik-_g/60s.jpg,https://www.yelp.com/user_details?userid=ZVL1GdECe5k4JVAQx39G3Q,Arenetta H.,"Fayetteville, GA",4,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
JHu94Xw-RagiecYn6OjFXA,2019-12-15,1,,"I had the WORST experience today at Ruby Tuesday in Fayetteville. I utilized the email deal, which had BOGO entrees and placed the order online. The online system stated that it would take 20 minutes for my food to be ready (3:25 p.m.). I arrived to the restaurant and my food was not only not ready but had not been prepared. I waited OVER an hour for my meal and when it arrived, the order was wrong and completely missed an entire meal. I had to wait another 30 minutes for my ribs and soup. When I got home, almost 2 hours later... All of my meals were completely cold and I was still missing a side! In addition, the restaurant was out of sweet potatoes, mayo, everything! The manager was obviously hiding from disgruntle customers because she would not come to address the delays and missing items. After waiting for 2 hours, I wasn't even offered a glass of water! #NEVERAGAIN",https://www.yelp.com?hrid=JHu94Xw-RagiecYn6OjFXA,en,https://s3-media0.fl.yelpcdn.com/photo/G53sxZ6Wn4JWMMpYScREqw/60s.jpg,https://www.yelp.com/user_details?userid=DzKWg9bwFuXeS_u8csy8qg,Lala M.,"Fayetteville, GA",43,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
yLNwTKe90tvKINI4Nc44jA,2019-10-29,1,,We were seated at 6:45pm. There were only a handful of customers seated and most already had their food. After 10 minutes of nobody even coming by to take our drink order we spoke to the hostess and asked for someone to come take our order. She disappeared into the back and brought us each a glass of water. At 7:12pm we gave up and walked out after nobody had yet come to take our drink and food orders.,https://www.yelp.com?hrid=yLNwTKe90tvKINI4Nc44jA,en,https://s3-media0.fl.yelpcdn.com/photo/pUE5eBRR_P3n_hMmBA73fA/60s.jpg,https://www.yelp.com/user_details?userid=h9dMbA5utQjJR5FYQUL37w,David B.,"Cartersville, GA",6,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
pPlk07VrkoO6mk16iyzjFQ,2019-10-21,1,,Very slow service and inattentive staff. I walk into the restaurant and there isn't anyone at the host stand. I wait and wait but no one showed up.,https://www.yelp.com?hrid=pPlk07VrkoO6mk16iyzjFQ,en,https://s3-media0.fl.yelpcdn.com/photo/WFkxzrYF8aGofDTFjZiGbw/60s.jpg,https://www.yelp.com/user_details?userid=QkiKAQhHizw1naviNB-nbw,Reg B.,"Atlanta, GA",32,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
zJ9l_2leRRbl56N74Hn10Q,2019-08-24,1,,Only reason I gave one star is because of the bartender. We were seated immediately but our server Amber never came to the table. My bf sat at the bar just so we could at least get a tea or two. After waiting over thirty mins for food we received our food with cold fries and my burger was sent back because I asked for a gluten free bun. The gluten free bun was ice cold. I paid and was left feeling very disappointed. I've never had such poor service from this location.,https://www.yelp.com?hrid=zJ9l_2leRRbl56N74Hn10Q,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=4u3po8k6bn8CCwpKArcJaw,Tanya M.,"Union City, GA",8,1,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
xjirxXlMYr1K8SgeOk7qHQ,2019-06-12,1,,"A den of thieves. Office ordered delivery. They charged $150 to credit card: fair enough.But then they put another $190 hold charge in case "" order changes"" and without informing me first. After numerous phone calls ( most of them unreturned) ,they explained that the charge will drop off in 3 to 5 days maximum.This was 10 days ago . Now they say it will take 2 weeks!Ironically the food was delicious,but I will never order from this place again.Watch your credit card charges!!",https://www.yelp.com?hrid=xjirxXlMYr1K8SgeOk7qHQ,en,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,https://www.yelp.com/user_details?userid=l6OnyTTk6s75wb3p2I3Ntg,Joseph S.,"Riverdale, GA",2,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
rT8onFYdzDmkPdrY8sY2ww,2019-06-05,1,,"Don't go to Ruby Tuesday unless you have unlimited time and you aren't hungry.  I have tried several times to go for lunch and have always had to have my food boxed to go.  Today I went in and ordered a side salad and a side order of grilled zucchini. That is all I ordered.  I would have expected to have both within 5 minutes.  After 30 minutes, I got my salad but was still waiting on the zucchini.  I had to ask for boxes and the bill when she brought my salad because at this point, my lunch break was almost over.  So, I had to leave, taking my food with me, and return to work without having eaten.  Today was their last chance.",https://www.yelp.com?hrid=rT8onFYdzDmkPdrY8sY2ww,en,https://s3-media0.fl.yelpcdn.com/photo/fiBW3wZh3VnkxsLcxV_Fyw/60s.jpg,https://www.yelp.com/user_details?userid=BOUJz6mHmERxaO2cX4h7Yw,Ginger M.,"Peachtree City, GA",2,1,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
N7FNBrIOXGQZw6AWhAMAEw,2019-05-02,1,,"It took too dang long to receive our food. We spent more time waiting than eating. I'm so over this place. Each location is worse than the last. The server Aisha (sp?) was very nice, hence the 1 star.",https://www.yelp.com?hrid=N7FNBrIOXGQZw6AWhAMAEw,en,https://s3-media0.fl.yelpcdn.com/photo/KRJOe33n4XvBwPTQrFZIkg/60s.jpg,https://www.yelp.com/user_details?userid=N709ErKvKDJppcgavXHzFA,Cheryl D.,"Atlanta, GA",120,2,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
85YuFmr7LbkoWiUNKpbsxw,2019-02-24,4,,"I went to Ruby Tuesday for a sit down lunch with my family and the server was by far the nicest server I've had at a restaurant in a long time. (Shout out to you Aisha, you rock!) The steak I ordered was cooked to perfection and my brother said that the burger he ordered was the best burger he's had from anywhere. We will be returning to this location in the future.",https://www.yelp.com?hrid=85YuFmr7LbkoWiUNKpbsxw,en,https://s3-media0.fl.yelpcdn.com/photo/4A8yE850x1nxJ_HIATajYw/60s.jpg,https://www.yelp.com/user_details?userid=M8vqGow8VQtsfnSNjzvVuQ,Trevor K.,"Savannah, GA",1,0,0,0,null,null,null,null,sWzjm7cR9CwHkLp9sfw-fA
