review_id,review_sentences,entity,entity_type,predicted_sentiment
vBEJd8ba-KQ03E-JSC7lZQ,Wanted to place a pick up order .,order,SERVICE,negative
vBEJd8ba-KQ03E-JSC7lZQ,After 5 minutes I hung up .  Screw these people .  Since new ownership it's garbage,5 minutes,TIME,negative
vBEJd8ba-KQ03E-JSC7lZQ,After 5 minutes I hung up .  Screw these people .  Since new ownership it's garbage,people,SERVICE,negative
JcGkFRYKDqVzb_etNVe8-A,PSA:  Stay away from this location!,:  stay,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,The food was absolutely disgusting!,food,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," I'm genrally not one to write negative reviews, but this experience is in my top five worst ever.",genrally,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," I'm genrally not one to write negative reviews, but this experience is in my top five worst ever.",reviews,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," I'm genrally not one to write negative reviews, but this experience is in my top five worst ever.",experience,SERVICE,negative
JcGkFRYKDqVzb_etNVe8-A," I'm genrally not one to write negative reviews, but this experience is in my top five worst ever.",five,CARDINAL,negative
JcGkFRYKDqVzb_etNVe8-A,"For lunch today, I had the 6 oz sirloin, with a double order of grilled zucchini.",today,DATE,negative
JcGkFRYKDqVzb_etNVe8-A,"For lunch today, I had the 6 oz sirloin, with a double order of grilled zucchini.",6 oz,QUANTITY,negative
JcGkFRYKDqVzb_etNVe8-A,"For lunch today, I had the 6 oz sirloin, with a double order of grilled zucchini.",order,SERVICE,negative
JcGkFRYKDqVzb_etNVe8-A,"For lunch today, I had the 6 oz sirloin, with a double order of grilled zucchini.",grilled zucchini,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," The steak was cooked as ordered, and was OK (at best), but the zucchini tasted really bad.",steak,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," The steak was cooked as ordered, and was OK (at best), but the zucchini tasted really bad.",cooked,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," The steak was cooked as ordered, and was OK (at best), but the zucchini tasted really bad.",ordered,SERVICE,negative
JcGkFRYKDqVzb_etNVe8-A," The steak was cooked as ordered, and was OK (at best), but the zucchini tasted really bad.",zucchini tasted,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",endless salad bar,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",one,CARDINAL,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",bell peppers,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",funky,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",artichokes,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",spinach,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"I also had the endless salad bar (which stopped at one bowl), the bell peppers were funky, as were the artichokes, and the spinach was wilted.",wilted,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," My coworkers had the mac and cheese and ribs, respectively, and neither finished.",mac,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," My coworkers had the mac and cheese and ribs, respectively, and neither finished.",cheese,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," My coworkers had the mac and cheese and ribs, respectively, and neither finished.",ribs,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," My coworkers had the mac and cheese and ribs, respectively, and neither finished.",respectively,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A,"They say hunger is the best spice, and we were hungry!",best spice,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," The ribs were clearly not cooked at the same time, one half of the rack was way overcooked.",ribs,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A," The ribs were clearly not cooked at the same time, one half of the rack was way overcooked.",one half,CARDINAL,negative
JcGkFRYKDqVzb_etNVe8-A," The ribs were clearly not cooked at the same time, one half of the rack was way overcooked.",overcooked,FOOD,negative
JcGkFRYKDqVzb_etNVe8-A, The Mac and Cheese went less than half eaten.,the mac and cheese,ORG,negative
JcGkFRYKDqVzb_etNVe8-A, The Mac and Cheese went less than half eaten.,less than half,CARDINAL,negative
JcGkFRYKDqVzb_etNVe8-A,"I wish, in retrospect, that I had some photos to share, because it didn't even look good.",photos,FOOD,negative
xO7YxfWUoeZcr8pvPqu1Uw,I've gotta give this place a five star rating.,five,CARDINAL,positive
xO7YxfWUoeZcr8pvPqu1Uw,I went on my 32nd birthday.,32nd,ORDINAL,negative
xO7YxfWUoeZcr8pvPqu1Uw,"Here is the kind We got there and the Chef ,  Victor has beenthere for 13 years made me the Ultimate Colossal Burger from memory a to the fact it is no longer on the menu .",chef,SERVICE,negative
xO7YxfWUoeZcr8pvPqu1Uw,"Here is the kind We got there and the Chef ,  Victor has beenthere for 13 years made me the Ultimate Colossal Burger from memory a to the fact it is no longer on the menu .",victor,PERSON,negative
xO7YxfWUoeZcr8pvPqu1Uw,"Here is the kind We got there and the Chef ,  Victor has beenthere for 13 years made me the Ultimate Colossal Burger from memory a to the fact it is no longer on the menu .",has beenthere,FOOD,negative
xO7YxfWUoeZcr8pvPqu1Uw,"Here is the kind We got there and the Chef ,  Victor has beenthere for 13 years made me the Ultimate Colossal Burger from memory a to the fact it is no longer on the menu .",13 years,DATE,negative
xO7YxfWUoeZcr8pvPqu1Uw,"Here is the kind We got there and the Chef ,  Victor has beenthere for 13 years made me the Ultimate Colossal Burger from memory a to the fact it is no longer on the menu .",ultimate colossal burger from memory,FOOD,negative
xO7YxfWUoeZcr8pvPqu1Uw,"Here is the kind We got there and the Chef ,  Victor has beenthere for 13 years made me the Ultimate Colossal Burger from memory a to the fact it is no longer on the menu .",menu,FOOD,negative
xO7YxfWUoeZcr8pvPqu1Uw,This country  needs more people like Chef Victor.,people,SERVICE,positive
xO7YxfWUoeZcr8pvPqu1Uw,This country  needs more people like Chef Victor.,chef,SERVICE,positive
xO7YxfWUoeZcr8pvPqu1Uw, William Rodenhauser,william rodenhauser,PERSON,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",salad,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",empty,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",4,CARDINAL,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",empty bowls,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",filled,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",different types,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ,"Salad station empty of lettuce (4 empty bowls that were supposed to be filled with different types of lettuce), and many other things.",many,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ," We asked that it be restocked, and they slowly did so, with tiny amounts of refills.",tiny amounts,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ," We asked that it be restocked, and they slowly did so, with tiny amounts of refills.",refills,FOOD,negative
ytROt2YsBBQ7TDMON2pKLQ, It was empty again within 10 minutes.,10 minutes,TIME,negative
ytROt2YsBBQ7TDMON2pKLQ, My wife went to the ladies room and said it looked like no one had cleaned it in days.,days,DATE,negative
ytROt2YsBBQ7TDMON2pKLQ," BurgerPalace used to be good, and I understand the issue with a lack of help, but there were two workers standing at the entrance greeting people.  Perhaps they could have been more attentive.",burgerpalace,ORG,negative
ytROt2YsBBQ7TDMON2pKLQ," BurgerPalace used to be good, and I understand the issue with a lack of help, but there were two workers standing at the entrance greeting people.  Perhaps they could have been more attentive.",two,CARDINAL,negative
ytROt2YsBBQ7TDMON2pKLQ," BurgerPalace used to be good, and I understand the issue with a lack of help, but there were two workers standing at the entrance greeting people.  Perhaps they could have been more attentive.",people,SERVICE,negative
BINYBvmcUjPL17PvRWt6xQ,This is the only BurgerPalace in the Rhode Island/Eastern Massachusetts area.,only,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,This is the only BurgerPalace in the Rhode Island/Eastern Massachusetts area.,burgerpalace,ORG,negative
BINYBvmcUjPL17PvRWt6xQ,This is the only BurgerPalace in the Rhode Island/Eastern Massachusetts area.,the rhode island,GPE,negative
BINYBvmcUjPL17PvRWt6xQ,This is the only BurgerPalace in the Rhode Island/Eastern Massachusetts area.,eastern massachusetts,LOC,negative
BINYBvmcUjPL17PvRWt6xQ,"Generally, we have been pleased with our past experiences at the BurgerPalaces we've dined at (including some that have closed.)This month",burgerpalaces,ORG,positive
BINYBvmcUjPL17PvRWt6xQ,"Generally, we have been pleased with our past experiences at the BurgerPalaces we've dined at (including some that have closed.)This month",(including,FOOD,positive
BINYBvmcUjPL17PvRWt6xQ,"Generally, we have been pleased with our past experiences at the BurgerPalaces we've dined at (including some that have closed.)This month",have closed.)this month,FOOD,positive
BINYBvmcUjPL17PvRWt6xQ,", on a pleasant evening, we decided to make a special trip to this Wrentham location for dinner, arriving a little before 7:00.",a pleasant evening,TIME,positive
BINYBvmcUjPL17PvRWt6xQ,", on a pleasant evening, we decided to make a special trip to this Wrentham location for dinner, arriving a little before 7:00.",wrentham,ORG,positive
BINYBvmcUjPL17PvRWt6xQ,", on a pleasant evening, we decided to make a special trip to this Wrentham location for dinner, arriving a little before 7:00.",a little before 7:00,TIME,positive
BINYBvmcUjPL17PvRWt6xQ,"We had used the iPhone Maps app, which posts their closing time as 9:00.",iphone maps app,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"We had used the iPhone Maps app, which posts their closing time as 9:00.",9:00,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Google, which also lists their closing time as 9:00.",google,ORG,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Google, which also lists their closing time as 9:00.",also lists,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Google, which also lists their closing time as 9:00.",9:00,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Yelp, which has the closing time as 10:00!!BurgerPalace itself has posted on Yelp.",yelp,ORG,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Yelp, which has the closing time as 10:00!!BurgerPalace itself has posted on Yelp.",closing time,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Yelp, which has the closing time as 10:00!!BurgerPalace itself has posted on Yelp.",10:00!!burgerpalace,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"Then I checked Yelp, which has the closing time as 10:00!!BurgerPalace itself has posted on Yelp.",yelp,ORG,negative
BINYBvmcUjPL17PvRWt6xQ,They know about their listing there!Three major sites that people rely upon for hours of operation,major sites,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,They know about their listing there!Three major sites that people rely upon for hours of operation,people,SERVICE,negative
BINYBvmcUjPL17PvRWt6xQ,They know about their listing there!Three major sites that people rely upon for hours of operation,hours,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,"If only one was wrong, that would be bad enough, but ALL THREE are off by several hours!",only one,CARDINAL,negative
BINYBvmcUjPL17PvRWt6xQ,"If only one was wrong, that would be bad enough, but ALL THREE are off by several hours!",all three,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"If only one was wrong, that would be bad enough, but ALL THREE are off by several hours!",several hours,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,"And CONTINUE to be!With gas at $5/gallon, we wasted money and time.",and continue,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"And CONTINUE to be!With gas at $5/gallon, we wasted money and time.",be!with,PERSON,negative
BINYBvmcUjPL17PvRWt6xQ,"And CONTINUE to be!With gas at $5/gallon, we wasted money and time.",at,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,"And CONTINUE to be!With gas at $5/gallon, we wasted money and time.",$5/gallon,MONEY,negative
BINYBvmcUjPL17PvRWt6xQ,And our evening plans were ruined.,evening,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,A word to the wise: DON'T GO TO THIS RUBY TUESDAY FOR DINNER.,wise: don't,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,A word to the wise: DON'T GO TO THIS RUBY TUESDAY FOR DINNER.,go to,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,A word to the wise: DON'T GO TO THIS RUBY TUESDAY FOR DINNER.,ruby tuesday for dinner,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ,You can't rely upon their posted hours.,their posted hours,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,"If a zero-star rating was possible, that's what we would give this BurgerPalace experience.",zero,CARDINAL,negative
BINYBvmcUjPL17PvRWt6xQ,"If a zero-star rating was possible, that's what we would give this BurgerPalace experience.",burgerpalace,ORG,negative
BINYBvmcUjPL17PvRWt6xQ,"If a zero-star rating was possible, that's what we would give this BurgerPalace experience.",experience,SERVICE,negative
BINYBvmcUjPL17PvRWt6xQ," By definition, food doesn't get worse than NO food, and service doesn't get worse than NO",food,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ," By definition, food doesn't get worse than NO food, and service doesn't get worse than NO",food,FOOD,negative
BINYBvmcUjPL17PvRWt6xQ," By definition, food doesn't get worse than NO food, and service doesn't get worse than NO",service,SERVICE,negative
BINYBvmcUjPL17PvRWt6xQ,", all the hours of operations will be corrected soon, so others won't have the same aggravating experience.",all the hours,TIME,negative
BINYBvmcUjPL17PvRWt6xQ,", all the hours of operations will be corrected soon, so others won't have the same aggravating experience.",experience,SERVICE,negative
BINYBvmcUjPL17PvRWt6xQ,"Or better yet, BurgerPalace could stay open until at least 9:00.",burgerpalace,ORG,positive
BINYBvmcUjPL17PvRWt6xQ,"Or better yet, BurgerPalace could stay open until at least 9:00.",at least 9:00,TIME,positive
vBSKm34_3xti93Q3iBmoyw,Last Tuesday my girlfriend made a Reservation for the out side seating  for this Friday  and said we have small dog .,last tuesday,DATE,negative
vBSKm34_3xti93Q3iBmoyw,Last Tuesday my girlfriend made a Reservation for the out side seating  for this Friday  and said we have small dog .,reservation,FOOD,negative
vBSKm34_3xti93Q3iBmoyw,Last Tuesday my girlfriend made a Reservation for the out side seating  for this Friday  and said we have small dog .,friday,DATE,negative
vBSKm34_3xti93Q3iBmoyw,The person on the phone said dog are allowed and we have  Reservations outside .,person,SERVICE,negative
vBSKm34_3xti93Q3iBmoyw,Today we went there for 3:30 we were told they don't do Reservations and they don't allow dogs event out side  even though guy on phone said the allow  dogs and said Reservations are all set.,today,DATE,negative
vBSKm34_3xti93Q3iBmoyw,Today we went there for 3:30 we were told they don't do Reservations and they don't allow dogs event out side  even though guy on phone said the allow  dogs and said Reservations are all set.,3:30,TIME,negative
vBSKm34_3xti93Q3iBmoyw,Today we went there for 3:30 we were told they don't do Reservations and they don't allow dogs event out side  even though guy on phone said the allow  dogs and said Reservations are all set.,reservations,ORG,negative
vBSKm34_3xti93Q3iBmoyw,Today we went there for 3:30 we were told they don't do Reservations and they don't allow dogs event out side  even though guy on phone said the allow  dogs and said Reservations are all set.,reservations,ORG,negative
vBSKm34_3xti93Q3iBmoyw,THEY SHOULD train there  employees  on protocol and rules .,they,FOOD,negative
vBSKm34_3xti93Q3iBmoyw,THEY SHOULD train there  employees  on protocol and rules .,rules,FOOD,negative
vBSKm34_3xti93Q3iBmoyw, So don't wast your time there when there own Employees don't know the rules about town people certain information that is required.,people,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,We were a party of 11 and it was a friend bday.,party,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,We were a party of 11 and it was a friend bday.,11,CARDINAL,negative
GGCn_t8mVfVXooCd7IwHbQ,We were a party of 11 and it was a friend bday.,friend,FOOD,negative
GGCn_t8mVfVXooCd7IwHbQ,We were a party of 11 and it was a friend bday.,bday,DATE,negative
GGCn_t8mVfVXooCd7IwHbQ,Our food came out at different times and my food by the time it came out everyone was done eating (and I ordered the same food as 2 people at my table).,ordered,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,Our food came out at different times and my food by the time it came out everyone was done eating (and I ordered the same food as 2 people at my table).,same food,FOOD,negative
GGCn_t8mVfVXooCd7IwHbQ,Our food came out at different times and my food by the time it came out everyone was done eating (and I ordered the same food as 2 people at my table).,2,CARDINAL,negative
GGCn_t8mVfVXooCd7IwHbQ,Our food came out at different times and my food by the time it came out everyone was done eating (and I ordered the same food as 2 people at my table).,people,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,Our food came out at different times and my food by the time it came out everyone was done eating (and I ordered the same food as 2 people at my table).,table,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,Other people who arrived after us got our food before us.,people,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,The manager gave us a discount and apologized which was appreciated.,manager,SERVICE,positive
GGCn_t8mVfVXooCd7IwHbQ,Our waitress avoided us and didn't give us an explanation as to why the food was delayed.,waitress,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,It felt like as soon as she knew we were getting irritated she stopped trying because she barely came to our table.,table,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,I've worked in food for 10+ years.,food,FOOD,negative
GGCn_t8mVfVXooCd7IwHbQ,I've worked in food for 10+ years.,10+ years,DATE,negative
GGCn_t8mVfVXooCd7IwHbQ,So the waitress definitely should have informed us.,waitress,SERVICE,negative
GGCn_t8mVfVXooCd7IwHbQ,She was young so maybe it was her first time...?,first,ORDINAL,negative
GGCn_t8mVfVXooCd7IwHbQ,Idk but honestly we spend an hour and a half there and I'll never go again.,idk,FOOD,negative
GGCn_t8mVfVXooCd7IwHbQ,Idk but honestly we spend an hour and a half there and I'll never go again.,an hour and a half,TIME,negative
GGCn_t8mVfVXooCd7IwHbQ,Kudos to the manager for owning up to it and giving us compensation.,kudos,FOOD,positive
GGCn_t8mVfVXooCd7IwHbQ,Kudos to the manager for owning up to it and giving us compensation.,manager,SERVICE,positive
#NAME?,"When I walked in, waiters were not ready and had to wait when the restaurant was empty.",waiters,SERVICE,negative
#NAME?,They were out pizza and queso.,pizza,FOOD,negative
#NAME?,They were out pizza and queso.,queso,ORG,negative
#NAME?,"I walked up to the salad bar and almost all the plates from the ""clean"" pile were dirty.",salad bar,FOOD,negative
#NAME?,"I walked up to the salad bar and almost all the plates from the ""clean"" pile were dirty.",clean,SERVICE,negative
#NAME?,Food was ok.,food,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I belong to their ""So Connected"" email club so from time to time I receive coupons via email for discounts and deals on the food here.",so connected,WORK_OF_ART,positive
gfvWCDwxcsY4iXAy5YXy0w,"I belong to their ""So Connected"" email club so from time to time I receive coupons via email for discounts and deals on the food here.",coupons,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I belong to their ""So Connected"" email club so from time to time I receive coupons via email for discounts and deals on the food here.",discounts,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I belong to their ""So Connected"" email club so from time to time I receive coupons via email for discounts and deals on the food here.",deals,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,Well this past weekend I received a coupon for buy one meal get one half off so my mother and I made the trip to the restaurant to put the coupon to use.,this past weekend,DATE,negative
gfvWCDwxcsY4iXAy5YXy0w,Well this past weekend I received a coupon for buy one meal get one half off so my mother and I made the trip to the restaurant to put the coupon to use.,coupon,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,Well this past weekend I received a coupon for buy one meal get one half off so my mother and I made the trip to the restaurant to put the coupon to use.,one,CARDINAL,negative
gfvWCDwxcsY4iXAy5YXy0w,Well this past weekend I received a coupon for buy one meal get one half off so my mother and I made the trip to the restaurant to put the coupon to use.,one half,CARDINAL,negative
gfvWCDwxcsY4iXAy5YXy0w,Well this past weekend I received a coupon for buy one meal get one half off so my mother and I made the trip to the restaurant to put the coupon to use.,coupon,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,We both got the hamburger meal and we both added the all-you-can-eat salad bar to our meals for a $5.99 upcharge.,both,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,We both got the hamburger meal and we both added the all-you-can-eat salad bar to our meals for a $5.99 upcharge.,hamburger meal,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,We both got the hamburger meal and we both added the all-you-can-eat salad bar to our meals for a $5.99 upcharge.,salad bar,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,We both got the hamburger meal and we both added the all-you-can-eat salad bar to our meals for a $5.99 upcharge.,meals,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,We both got the hamburger meal and we both added the all-you-can-eat salad bar to our meals for a $5.99 upcharge.,5.99,MONEY,negative
gfvWCDwxcsY4iXAy5YXy0w,"The salad bar is a meal in itself, always with lots of choices and fresh ingredients.",salad,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"The salad bar is a meal in itself, always with lots of choices and fresh ingredients.",lots,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"The salad bar is a meal in itself, always with lots of choices and fresh ingredients.",choices,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"The salad bar is a meal in itself, always with lots of choices and fresh ingredients.",fresh ingredients,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",salad bar,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",both croutons,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",bacon bits,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",two,CARDINAL,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",my favorite ingredients,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",salad,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",delicious ingredients,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",add,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",my salad,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,"I did notice this visit that the salad bar was missing both croutons and bacon bits, two of my favorite ingredients to a salad, so I was a bit disappointed but there were still plenty of other delicious ingredients to add to my salad so I was still pretty satisfied with the salad bar.",salad bar,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,two,CARDINAL,negative
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,missing from,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,salad bar,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,sundays,DATE,negative
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,around 4 pm,TIME,negative
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,6 pm,TIME,negative
gfvWCDwxcsY4iXAy5YXy0w,On my last two visits I have noticed items missing from the salad bar but I am wondering if the reason may be that because the restaurant closes rather early on Sundays (we usually get there around 4 PM and they close down at 6 PM) they might not replenish things that run out on the salad bar around that time of the day.,salad bar,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,We both enjoyed our meals and the salad bar as an add-on really hit the spot.,meals,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,We both enjoyed our meals and the salad bar as an add-on really hit the spot.,salad bar,FOOD,positive
gfvWCDwxcsY4iXAy5YXy0w,I noticed this time they have a new menu and they added some new items and took away others such as the hamburger sliders/salad bar combo which I used to order quite often (I hate to see that option go).,new menu,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,I noticed this time they have a new menu and they added some new items and took away others such as the hamburger sliders/salad bar combo which I used to order quite often (I hate to see that option go).,hamburger sliders/salad,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,I noticed this time they have a new menu and they added some new items and took away others such as the hamburger sliders/salad bar combo which I used to order quite often (I hate to see that option go).,order,SERVICE,negative
gfvWCDwxcsY4iXAy5YXy0w,A lot of the items featured on the new menu are the same as before but I did see a few changes.,items featured,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,A lot of the items featured on the new menu are the same as before but I did see a few changes.,new menu,FOOD,negative
gfvWCDwxcsY4iXAy5YXy0w,"Anyway, I am glad I got to visit the restaurant this weekend and I really did enjoy my meal!",this weekend,DATE,positive
SylHywddSRipK8-B_PJpbA,We went today for lunch!,today,DATE,positive
SylHywddSRipK8-B_PJpbA,Our waitress was Myisha and she was terrible!,waitress,SERVICE,negative
SylHywddSRipK8-B_PJpbA,Our waitress was Myisha and she was terrible!,myisha,ORG,negative
