review_id,review_sentences,predicted_sentiment
pscet6kkJ1xNhajZCV3Ymg," The buns were dry and tasteless, the beef(?) was a congealed mystery, and the toppings needed to be scrapped off (I wouldn't feed a gerbil the lettuce).",negative
pscet6kkJ1xNhajZCV3Ymg, No refill on beverages was offered.,negative
pscet6kkJ1xNhajZCV3Ymg," No measures were taken for Covid: the waitress was unmasked, there was a salad bar that everyone had open access to, no sanitizer to be found, the dishes/silverware/glasses all could have used a good washing, and there was no spacing of patrons (despite there only being a few).",negative
pscet6kkJ1xNhajZCV3Ymg," Despite all this, being the holidays and with Covid, a standard tip was given the waitress; who when she saw it huffed off in a snit for not being given more.",negative
pscet6kkJ1xNhajZCV3Ymg," A TGI Friday's is just down the road, consider going there or someplace else.",neutral
Zqroe_hKmfu2gg_wv7Aw-w,I picked up takeout from this location.,neutral
Zqroe_hKmfu2gg_wv7Aw-w,"I guess the kitchen accidentally made my order for dine-in instead of takeout so when I arrived, it was plated.",negative
Zqroe_hKmfu2gg_wv7Aw-w,A staff member proceeded to transfer all of my food from the plates to takeout containers.,neutral
Zqroe_hKmfu2gg_wv7Aw-w,He was not wearing gloves or a hair net.,negative
Zqroe_hKmfu2gg_wv7Aw-w,"Although his hands could've been clean, this is highly unsanitary.",negative
Zqroe_hKmfu2gg_wv7Aw-w,"After finishing with my food, I definitely saw him scratch his head and not wash his hands so I'm doubtful that there were any hygiene practices in place.",negative
Zqroe_hKmfu2gg_wv7Aw-w,"From previous trips, I have not been super impressed with BurgerPalace",negative
Zqroe_hKmfu2gg_wv7Aw-w,"Their mozzarella sticks were notably crispy, but otherwise average, though they did come in a generous portion.",negative
Zqroe_hKmfu2gg_wv7Aw-w,Their spinach artichoke dip was not very flavorful.,negative
Zqroe_hKmfu2gg_wv7Aw-w,"Their soft pretzels sticks were tasty, but the cheese sauce that came with it was congealed and hard to dip into.",negative
Zqroe_hKmfu2gg_wv7Aw-w,"Also nothing special about their breadsticks, though the butter sauce on the side was a nice touch.",negative
Zqroe_hKmfu2gg_wv7Aw-w," If you're looking for food of this type, I'd stick with TGI Fridays and Applebee's for better quality.",negative
nikUUdgxj4wKAIZZICcFMw,Burgers and fries were good.,positive
nikUUdgxj4wKAIZZICcFMw, The salad bar was a bit messy and not the selection it used to be (plus it's more expensive when swapped out as a side).Service,negative
nikUUdgxj4wKAIZZICcFMw,was just ok.,neutral
nikUUdgxj4wKAIZZICcFMw, The impressive part was the manager was doing everything he could to get things moving from delivering food to stocking salad bar.,positive
etL3kbzsqTbFWyGNY8A9Yw,Tables were dirty and even the salt shaker had.,negative
etL3kbzsqTbFWyGNY8A9Yw,Sticky film on it.,negative
etL3kbzsqTbFWyGNY8A9Yw,Food was mediocre and won't go again.,negative
tYBXCs6ShhWIqCl7lEDAvw,This place went downhill  ,negative
tYBXCs6ShhWIqCl7lEDAvw,I went in excited and ordered some spinach and artichoke dip for an appetizer and placed an order for a pulled pork sandwiches well.,neutral
tYBXCs6ShhWIqCl7lEDAvw,We got the appetizer and ate all of it and then the server came out like 25 minutes later to deliver my boyfriends food and tell me that there was no pulled pork.,negative
tYBXCs6ShhWIqCl7lEDAvw,I just made a salad at the salad bar at that point but why would you wait till his food comes out to tell me?,negative
tYBXCs6ShhWIqCl7lEDAvw,I thought that was insane.,negative
tYBXCs6ShhWIqCl7lEDAvw,And it looked very dirty in there anyways.,negative
ibHxMZrrDurQlkxcPN8qCw,Went here tonight and left before a server even came up to me and my granddaughter!,negative
ibHxMZrrDurQlkxcPN8qCw,!,positive
ibHxMZrrDurQlkxcPN8qCw,!,positive
ibHxMZrrDurQlkxcPN8qCw,Salad bar was not taken care of and waited 30 minutes and no server ever even greeted me or got us water!!!,negative
ibHxMZrrDurQlkxcPN8qCw,Nothing!!,negative
ibHxMZrrDurQlkxcPN8qCw,Waste of time!!,negative
WqMsv5rOyGoGMDJYLdOo1g,Food is good as usual but the stale musty smell coming from the salad bar (works underneath??) makes eating here difficult.,negative
WqMsv5rOyGoGMDJYLdOo1g,Management needs to get that fixed!!,negative
WqMsv5rOyGoGMDJYLdOo1g," Tables, walls and booths stained as well as chairs.",negative
WqMsv5rOyGoGMDJYLdOo1g,Cutlery covered with dishwasher spots.,negative
WqMsv5rOyGoGMDJYLdOo1g,Holes in carpet under tables.,negative
WqMsv5rOyGoGMDJYLdOo1g,This place is in serious need of updates!,negative
WqMsv5rOyGoGMDJYLdOo1g, Won't return until it's done.,negative
ueS6mWsgLJnFZ20_AX4u_Q,Still love it the cheesesteak deal was great.,positive
ueS6mWsgLJnFZ20_AX4u_Q,I'm a soco member now such great deals.,positive
sGaujSJr7xSC5OygHg_ygA,We were seated right away.,positive
sGaujSJr7xSC5OygHg_ygA, BBQ ribs and salmon entrees were great.,positive
sGaujSJr7xSC5OygHg_ygA, Kelly is a fantastic waitress.,positive
sGaujSJr7xSC5OygHg_ygA, Very attentive.   Love this restaurant.,positive
dOc4eluSUEkVyQTDqjIcNQ,"Gag,,,   Thought would give BurgerPalace another try....",neutral
dOc4eluSUEkVyQTDqjIcNQ, Had a club soda  at the bar and left.,negative
dOc4eluSUEkVyQTDqjIcNQ,   It appear the bar area and floors have not been cleaned in years....,negative
dOc4eluSUEkVyQTDqjIcNQ,  it smells and my feet stuck to the floor... gag gag...,negative
BzhAiszkcQHJU195hOq5NA,We decided to stop in here after shopping.,neutral
BzhAiszkcQHJU195hOq5NA,It was delicious!,positive
BzhAiszkcQHJU195hOq5NA,Our steaks were cooked to perfect temp and tender!,positive
BzhAiszkcQHJU195hOq5NA,Highly recommend!,positive
5Kr_J6wCv6EP84Q_8iIrKg,I specifically came here an early dinner because I found an unused gift card purchased years ago.,neutral
5Kr_J6wCv6EP84Q_8iIrKg, I appreciate that the gift card did not expire and it was accepted without issue.,positive
5Kr_J6wCv6EP84Q_8iIrKg, We ordered the ribs and the pulled pork.,neutral
5Kr_J6wCv6EP84Q_8iIrKg, The pork was a bit messed and the taste was mediocre.,negative
5Kr_J6wCv6EP84Q_8iIrKg, The sauce on the ribs was decent and the meat was tender.,positive
5Kr_J6wCv6EP84Q_8iIrKg, The service was attentive until it was time to pay.,positive
5Kr_J6wCv6EP84Q_8iIrKg, Somehow we could not get our server's attention when we wanted the check.,negative
5Kr_J6wCv6EP84Q_8iIrKg," When we finally flagged her down, she quickly processed our check and the gift card was swiped with no issue.",positive
5Kr_J6wCv6EP84Q_8iIrKg, I would not eat food from the buffet as I noticed adults and kids touching the buffet serving utensils without them being sanitized.,negative
5Kr_J6wCv6EP84Q_8iIrKg, The decor seemed a bit outdated and some of the wall wood paneling was worn on the edges.,negative
nPG_18ZH4NJExljCYAUyOg,"While the food was good and hot, RT was a bit stingy with the soup portion and coleslaw portion sizes.",negative
nPG_18ZH4NJExljCYAUyOg, All else ok.,neutral
nPG_18ZH4NJExljCYAUyOg,Would order from RT again,positive
afjXSNFsYTdwfQzd9paiKg,I placed an order online.,neutral
afjXSNFsYTdwfQzd9paiKg,Pulled up to this sign and called.,neutral
afjXSNFsYTdwfQzd9paiKg,They don't answer the phone.,negative
afjXSNFsYTdwfQzd9paiKg,"So, instead of a curb side pick up, i have to go in.",negative
afjXSNFsYTdwfQzd9paiKg,That's what i was trying to avoid.,negative
afjXSNFsYTdwfQzd9paiKg,No hostess on duty.,negative
afjXSNFsYTdwfQzd9paiKg,A very nervous young man is made to deliver bad news to the customer ahead of me.,negative
afjXSNFsYTdwfQzd9paiKg,They left exasperated.,negative
afjXSNFsYTdwfQzd9paiKg,"The manager doesn't answer the phone, schedule a hostess or deliver his own bad news.",negative
afjXSNFsYTdwfQzd9paiKg,The food was good but i want my tip back.,negative
zEmJx7LvNpNwd8MK5KHoZw,This review is somewhere between 2 and 3 stars.,negative
zEmJx7LvNpNwd8MK5KHoZw,The restaurant was very outdated and smelled of wet carpet.,negative
zEmJx7LvNpNwd8MK5KHoZw,"The staff was friendly enough and efficient, my food came in a reasonable amount of time.",positive
zEmJx7LvNpNwd8MK5KHoZw,My burger wasn't seasoned and the cook must have smashed all the juice out of the burger because it was dry and overcooked.,negative
zEmJx7LvNpNwd8MK5KHoZw,"I am not usually that fussy about my burger, somewhere between raw and burnt is usually good enough.",positive
zEmJx7LvNpNwd8MK5KHoZw,If the cook had got the burger right they would have got the extra star.,negative
zEmJx7LvNpNwd8MK5KHoZw,Just mediocre at best.,negative
XQANBv-j7AH_G4EUcmuJTw,"BurgerPalace is my place to eat after dialysis, the service is good and food excellent.",positive
XQANBv-j7AH_G4EUcmuJTw,We went today and was in the mood for a good hamburger.,neutral
XQANBv-j7AH_G4EUcmuJTw,Since I don't cook anymore i decided to order 2/$22 for my lunch and dinner.,neutral
XQANBv-j7AH_G4EUcmuJTw,My servicer was Megan K and I told her I wanted rare cheeseburger for lunch and bring my pasta home.,neutral
XQANBv-j7AH_G4EUcmuJTw,She comes out with my pasta and put it in front of me.,neutral
XQANBv-j7AH_G4EUcmuJTw,I told no I want my pasta to go home and have my hamburger now.,negative
XQANBv-j7AH_G4EUcmuJTw,We also order mozzarella stick which still didn't come out yet.,negative
XQANBv-j7AH_G4EUcmuJTw,The girl at the checkin was running around cleaning all the tables.,negative
XQANBv-j7AH_G4EUcmuJTw,"I know restaurant are suffering, so make it right.",negative
XQANBv-j7AH_G4EUcmuJTw,"After my hamburger the waitress told those customers there was no cook, so that explains the delay and bad service.",negative
XQANBv-j7AH_G4EUcmuJTw,I will go again and hope service gets better.,positive
hppcsvOv9-okrGt1ZXD3bQ,We arrived in town this afternoon and decided ro try your Restaurant.,neutral
hppcsvOv9-okrGt1ZXD3bQ,I ordered the blackened shrimp and sausage.,neutral
hppcsvOv9-okrGt1ZXD3bQ, It was delicious  but very skimpy on the shrimp and sausage.,negative
hppcsvOv9-okrGt1ZXD3bQ, My wife ordered the grilled chicken Cobb salad and asked for NO EGGS.,neutral
hppcsvOv9-okrGt1ZXD3bQ,We waited 15-20 minutes for our food to arrive.,negative
hppcsvOv9-okrGt1ZXD3bQ,The salad had EGGS ON IT.,negative
hppcsvOv9-okrGt1ZXD3bQ, And there was no dressing.,negative
hppcsvOv9-okrGt1ZXD3bQ, She took it back and we waited over 20 minutes before she brought her salad with no eggs.,negative
hppcsvOv9-okrGt1ZXD3bQ,By this time I had already eaten my entree.,neutral
hppcsvOv9-okrGt1ZXD3bQ,We came very close to canceling her order and leaving.,negative
hppcsvOv9-okrGt1ZXD3bQ,The restaurant was not very busy.,neutral
hppcsvOv9-okrGt1ZXD3bQ,Our waitress was evidently new.,neutral
hppcsvOv9-okrGt1ZXD3bQ,She never asked what type of dressing up front.,negative
hppcsvOv9-okrGt1ZXD3bQ,We had to point out our entrees on the menu for her when we ordered.,neutral
8xZj9loBF0GNZNita5CE0A,My baked potato had been sitting under a heat light for most of the day.,negative
8xZj9loBF0GNZNita5CE0A, Was so over cooked it was terrible.,negative
8xZj9loBF0GNZNita5CE0A, Husbands steak was nowhere near the size he ordered.,negative
8xZj9loBF0GNZNita5CE0A,  His baked potato was like mine and was half the size of mine.,neutral
soXseS5rConQyAg3UI2TRg,Ewwwww grosss y'all are nasty.,negative
soXseS5rConQyAg3UI2TRg,Who's the cook?,neutral
soXseS5rConQyAg3UI2TRg,A literal child?,negative
soXseS5rConQyAg3UI2TRg,How do you mess up chicken tenders?,negative
YyBY1khkvdMgb5Cbg4MwrA,We have lived in Vero for 4 years now.,neutral
YyBY1khkvdMgb5Cbg4MwrA,We have frequented this restaurant usually twice a month.,neutral
YyBY1khkvdMgb5Cbg4MwrA,Today 1/10/21 we ordered on line for pick up at 6:00.,neutral
YyBY1khkvdMgb5Cbg4MwrA,Getting there on time I found the bar where you pick up orders totally crowded.,negative
YyBY1khkvdMgb5Cbg4MwrA,There were at least 7 take out bags behind the bar.,neutral
YyBY1khkvdMgb5Cbg4MwrA,The bartender was overwhelmed by the crowd but was very disorganized.,negative
YyBY1khkvdMgb5Cbg4MwrA," No one was ordering drinks, just all waiting for orders.",negative
YyBY1khkvdMgb5Cbg4MwrA,At 6:30 someone finally came out to help.,neutral
YyBY1khkvdMgb5Cbg4MwrA,She checked for my order but it was not ready yet.,negative
YyBY1khkvdMgb5Cbg4MwrA,She went back in the kitchen and did not come back.,negative
YyBY1khkvdMgb5Cbg4MwrA,I ripped up my ticket and left it on the bar.,negative
YyBY1khkvdMgb5Cbg4MwrA,If they are that short handed they should not be sending out coupons.,negative
YyBY1khkvdMgb5Cbg4MwrA,We will not be back.,negative
u4bcnBDF0wTraNW_sfBaLw,My classmate and I were super satisfied with our 2 for $22 dinner!,positive
u4bcnBDF0wTraNW_sfBaLw,We are staying here from out of town and after a long day at the hospital the BurgerPalace looked promising (being just about in the same parking lot as well).,positive
u4bcnBDF0wTraNW_sfBaLw,"We ordered the baked pretzels, the cheese sauce was yummy!",positive
u4bcnBDF0wTraNW_sfBaLw,"Got a delicious American burger, cooked perfectly, grilled zucchini, and a sirloin steak with some crispy sweet potato fries and a loaded baker!",positive
u4bcnBDF0wTraNW_sfBaLw,"We were happy to sit and enjoy our drinks, a Strawberry Rose Sangria an Island Mai Tai.",positive
u4bcnBDF0wTraNW_sfBaLw,"The server, Brooke, took great care of us and was very knowledgeable and kind.",positive
u4bcnBDF0wTraNW_sfBaLw,We appreciate the great service and food after a long day.,positive
u4bcnBDF0wTraNW_sfBaLw,And in two weeks we'll be back :) c ya again!,positive
uwHmSOBTBorqZkIWgpWR1g,Tonight was very disappointing.,negative
uwHmSOBTBorqZkIWgpWR1g,The restaurant was busy.,neutral
uwHmSOBTBorqZkIWgpWR1g,"Our waitress, Nancy was excellent.",positive
uwHmSOBTBorqZkIWgpWR1g,But the food was not even near par.,negative
uwHmSOBTBorqZkIWgpWR1g,"The steaks we ordered were very thin cut, a little more cooked than we usually get, but I'm sure that's because they were cut so thin.",negative
uwHmSOBTBorqZkIWgpWR1g,"The French fries were cold and stale tasting, we did get a second batch which was better.",negative
uwHmSOBTBorqZkIWgpWR1g,"The restaurant was out of baked potatoes at 6:00 which shouldn't happen, they don't go bad that quickly that you can't keep extra on hand.",negative
uwHmSOBTBorqZkIWgpWR1g,"There was just no leadership in the kitchen, a lot of people complaining about the wait time for the food and then the food.",negative
uwHmSOBTBorqZkIWgpWR1g,"So sorry to see this happen, we are regulars and we don't want to see this BurgerPalace close but if this keeps happening people will no longer come here.",negative
uwHmSOBTBorqZkIWgpWR1g,Please try harder to regain control.,negative
uwHmSOBTBorqZkIWgpWR1g,Better cooks needed.,negative
uwHmSOBTBorqZkIWgpWR1g,"Our last visit was just as bad, food wise.",negative
uwHmSOBTBorqZkIWgpWR1g,Not that it affected us but the bartender shouldn't be the one fixing Togo orders when there are people at the bar and in the dining area waiting for drinks.,negative
uwHmSOBTBorqZkIWgpWR1g,If it wasn't for Nancy we might not come back.,negative
uwHmSOBTBorqZkIWgpWR1g,Nancy is our only reason for returning.,positive
uwHmSOBTBorqZkIWgpWR1g, Very disappointed.,negative
63aKaEZuSdJFWYDgY-4zuw,"Well let start by saying everything was cold, then I called because they forgot our appetizer.",negative
63aKaEZuSdJFWYDgY-4zuw,Pretty much was told that if I wanted my correct food I could come pick it up.,neutral
63aKaEZuSdJFWYDgY-4zuw,"Btw we used door dash, and we all know it's not doordash  fault because of the BurgerPalace staff hands them the food closed-up due to the covid.",negative
63aKaEZuSdJFWYDgY-4zuw,I've been in this restaurant business for over 20 years and never as a manager what a guest ever hear me say to the host or whom ever answer the phone tell her if they want it don't have to come and get it well guess what BurgerPalace we never want it again since it was in complete an incorrect thank you so much for making our vacation horrible,negative
g41dsWWca1FdPWSX2I4e6Q,Salad bar . Amazingly wonderful.,positive
g41dsWWca1FdPWSX2I4e6Q,I love their promotions right now.,positive
g41dsWWca1FdPWSX2I4e6Q, ,neutral
g41dsWWca1FdPWSX2I4e6Q,Kept clean and fresh,positive
ZwKgo60A5rXtvs8wq7yPtA,"The food was OK, the service was absolutely terrible.",negative
ZwKgo60A5rXtvs8wq7yPtA,"Restaurant was FAR from full or even more than 6 customers so to not have a server check on how anything was going showed the didn't care, especially when the employees are yelling and cursing across the restaurant having personal conversations walking past tables.",negative
ZwKgo60A5rXtvs8wq7yPtA,I waited more than enough time to even receive silverware to eat my pasta.,negative
ZwKgo60A5rXtvs8wq7yPtA,& the sausage was DISGUSTING completely Oily I removed every piece of sausage out.,negative
ZwKgo60A5rXtvs8wq7yPtA,The waitress also had our food sitting because when it came out it had the film layer on the food when it starts getting cold from sitting out,negative
uO9zg800nLYlWGBuhb_xzQ,We had the best time at BurgerPalace in Clinton.,positive
uO9zg800nLYlWGBuhb_xzQ,"The food was good and I looooved the bottomless salad bar, but it was the INCREDIBLE service by a jack of all trades named K.C. that made our visit exceptional.",positive
uO9zg800nLYlWGBuhb_xzQ,He greeted us right away with sincerity and a professional joy rarely seen in hosts these days.,positive
uO9zg800nLYlWGBuhb_xzQ,He made sure to take care of every need and somehow returned to our table multiple times to check on us despite handling so many other things in the restaurant.,positive
uO9zg800nLYlWGBuhb_xzQ,"Not only was K.C. a serious multi-tasker, he was a genuine people person and clearly invested in creating a wonderful experience for every guest.",positive
uO9zg800nLYlWGBuhb_xzQ,It is rare to see this level of customer service nowadays.,positive
uO9zg800nLYlWGBuhb_xzQ,"K.C., we would return just for you!",positive
uO9zg800nLYlWGBuhb_xzQ,(Give this man a raise!),negative
4NeKDvm8t_frmMmPrffqGQ,This BurgerPalace has always been great.,positive
4NeKDvm8t_frmMmPrffqGQ, The food there is always great.,positive
4NeKDvm8t_frmMmPrffqGQ, ,neutral
4NeKDvm8t_frmMmPrffqGQ,Always.,positive
4NeKDvm8t_frmMmPrffqGQ,The atmosphere is always great.,positive
4NeKDvm8t_frmMmPrffqGQ,Always.,positive
4NeKDvm8t_frmMmPrffqGQ,The servers are great.,positive
4NeKDvm8t_frmMmPrffqGQ,And the management is especially great.,positive
4NeKDvm8t_frmMmPrffqGQ,We love this place.,positive
4NeKDvm8t_frmMmPrffqGQ,They took good care of us during the pandemic and they continue to do so to this day.,positive
4NeKDvm8t_frmMmPrffqGQ," Their customers service never fails to impress, also.",positive
4NeKDvm8t_frmMmPrffqGQ,We also enjoy bringing our family and friends.,positive
4NeKDvm8t_frmMmPrffqGQ,We love this place.,positive
i5eWv7z0XlUmIbb9pCWkPg,The waitress Rashell was very hospitable.,positive
i5eWv7z0XlUmIbb9pCWkPg," Great serrvice, for me, makes a difference in the overall impression of a restaurant.",positive
i5eWv7z0XlUmIbb9pCWkPg, The salad bar was great.,positive
i5eWv7z0XlUmIbb9pCWkPg, It had been at least 10 years since I had been in.,neutral
i5eWv7z0XlUmIbb9pCWkPg,BurgerPalace,neutral
i5eWv7z0XlUmIbb9pCWkPg, I will be back sooner than 10 years!,positive
eDcVIucBbu2KQO6JqSbOVA,Food was excellent the server was really nice and gave outstanding customer service.. will visit again!!,positive
oju7IixB7K23wvcMSygG6w,I got the ribs mash and broccoli everything was on point and ribs was very tender classic bbq sauce so good on the ribs I'll definitely be back.,positive
oju7IixB7K23wvcMSygG6w,Me and my friend got mango and strawberry lemonades.,neutral
oju7IixB7K23wvcMSygG6w,Lemonades had real fruit purée really good thank you for a great take out experience.,positive
slTBYzhUlwkwN62yU0gDWw,We were seated almost 20 min ago.,neutral
slTBYzhUlwkwN62yU0gDWw,1st of all the host sat us a dirty table which I had to ask her to wipe off!,negative
slTBYzhUlwkwN62yU0gDWw,Then we waited 10 min for a waited and the side we were on there was only one other table with guest!,negative
slTBYzhUlwkwN62yU0gDWw,The side we were on was FILTHY..as you could see there were 3 tables that have NOT been cleaned!,negative
slTBYzhUlwkwN62yU0gDWw,As I'm posting this the tables still have NOT been cleaned!,negative
slTBYzhUlwkwN62yU0gDWw,Our waiter has not been by to remove our salad plates yet.,negative
slTBYzhUlwkwN62yU0gDWw,Where is management plainly they don't care as to what is going on in here!,negative
slTBYzhUlwkwN62yU0gDWw,Oh they are sitting down by the bar not doing anything!,negative
slTBYzhUlwkwN62yU0gDWw,Not checking on the appearance of restaurant or what their employees are doing!!!,negative
slTBYzhUlwkwN62yU0gDWw,Can we get better management and servers in this place..people spend to much money for this!,negative
slTBYzhUlwkwN62yU0gDWw,Not to mention the bathroom is just NASTY,negative
F67JL_ak9yGkKVxbvZTF9Q,"Last weekend, my niece (Lambie) and I stopped by @rubytuesday for a quick sit-down bite.*Spinach-artichoke dip with nachos*Mozzarella sticks - Lambie was fully prepared to murder me in cold blood, had I reached for another...",negative
F67JL_ak9yGkKVxbvZTF9Q,#teenagerssuck*Chicken & Broccoli Pasta - Seasoned chicken and fresh broccoli over penne pasta in,negative
F67JL_ak9yGkKVxbvZTF9Q,Parmesan cream.*Classic,positive
F67JL_ak9yGkKVxbvZTF9Q,"Cheeseburger with French FriesI'm usually not a fan of certain chain restaurants, but I made an exception because of the location and time crunch.",negative
F67JL_ak9yGkKVxbvZTF9Q,"The service and food were good, and we enjoyed our meal.",positive
F67JL_ak9yGkKVxbvZTF9Q,Would definitely return if in the area again.__IG: @f.huxI #yelp and I know things.,positive
F67JL_ak9yGkKVxbvZTF9Q,Keep reading... linktr.ee/f.hux #foodieHUX,neutral
F67JL_ak9yGkKVxbvZTF9Q,#,negative
F67JL_ak9yGkKVxbvZTF9Q,yelpelite #yelpeatsdc #yelpdc,neutral
qse0EIk9AbhQo-AesgYtYw,"Excellent food as always, problably the best rack of ribs I have ever had, tremendous customer service and as always the food is flat out awesome.",positive
qse0EIk9AbhQo-AesgYtYw,Thank you and see you again in the near future.,positive
qse0EIk9AbhQo-AesgYtYw,Clinton Marylands BurgerPalace,neutral
6ECeJzXgKQwMOxR4ha8Smw,Love ordering food for my family for delivery here.,positive
6ECeJzXgKQwMOxR4ha8Smw,Haven't had many issues other then food being cold or prepared wrong.,positive
6ECeJzXgKQwMOxR4ha8Smw,Usually they're pretty good with fixing those things thought.,positive
ZMO89FItV7a2JB7oU032Ug,We had hope for this outing.,positive
ZMO89FItV7a2JB7oU032Ug,Our first sign to leave was the seeing a cook smoking near the front of the restaurant.,negative
ZMO89FItV7a2JB7oU032Ug,Our server begged us to pay in cash and promised a free appetizer...,negative
ZMO89FItV7a2JB7oU032Ug,Repeatedly harped on it.,negative
ZMO89FItV7a2JB7oU032Ug,I used to be such a fan of the salad bar.,positive
ZMO89FItV7a2JB7oU032Ug,I ordered the salad bar with soup.,neutral
ZMO89FItV7a2JB7oU032Ug,"The salad bar was full of wilted, mushy vegetables that had gone bad, along with over saturated macaroni and potato salads.",negative
ZMO89FItV7a2JB7oU032Ug,"The server forgot my soup, but I should have known that was a sign to not consume it -- it was a premade, bagged soup.",negative
ZMO89FItV7a2JB7oU032Ug,"He said the cook forgot it but by the time it made it to the table, it had a layer of film over the top.",negative
ZMO89FItV7a2JB7oU032Ug,I almost ordered a burger but glad I didn't because my mother-in-law's burger made her sick.,negative
ZMO89FItV7a2JB7oU032Ug,I'm really sorry this restaurant went downhill; it used to be so good.,negative
ZMO89FItV7a2JB7oU032Ug,Not sure how they will recover.,negative
kpnD-rlpk5cVU4ii-BEpOQ,Was reading reviews and was a little nervous but went in optimistic with the good ones in mind!,positive
kpnD-rlpk5cVU4ii-BEpOQ,"glad i did, my mom and i had an amazing time!",positive
kpnD-rlpk5cVU4ii-BEpOQ,pretty sure our servers name was alex and she was a sweetheart!,positive
kpnD-rlpk5cVU4ii-BEpOQ,made sure we had everything we needed and kept the refills coming!,positive
kpnD-rlpk5cVU4ii-BEpOQ,"food was pretty good too, i got the hickory bourbon chicken with mashed potatoes and upgraded to a premium side and got the mac and cheese.",positive
kpnD-rlpk5cVU4ii-BEpOQ,"couldn't pass up also getting the garden salad bar, it's always been my mom and I's favorite!",positive
kpnD-rlpk5cVU4ii-BEpOQ,my mom got the classic cheeseburger with fries and the salad bar.,neutral
kpnD-rlpk5cVU4ii-BEpOQ,"do have to recommend getting the salad bar when you go, it's just unbeatable.",positive
kpnD-rlpk5cVU4ii-BEpOQ,only reason i'm giving a four star instead of a 5 was because the mac and cheese was a little bland and a tad cold in certain places when it got to us for some reason.,negative
kpnD-rlpk5cVU4ii-BEpOQ,also had the birthday cake to go and honestly if you enjoy cake it's to die for!,positive
kpnD-rlpk5cVU4ii-BEpOQ,all in all had a pretty good experience and can see myself driving back up to have another experience there!,positive
#NAME?,Placed order on line for curbside service.,neutral
#NAME?,"I had to go in, finally got my food about 10 minutes after scheduled time.",neutral
#NAME?,When I got home I found it missing part of order.,negative
#NAME?,"When I called the manager, she wanted me to drive back the 7 miles to pick up missing food.",neutral
#NAME?,This place has terrible customer service.,negative
bzzSHaEjcg-DOCBto11NAQ,My husband and I chose to go out to eat tonight.,neutral
bzzSHaEjcg-DOCBto11NAQ,Our waitress was Amanda.,neutral
bzzSHaEjcg-DOCBto11NAQ,This young lady was so pleasant and very professional.,positive
bzzSHaEjcg-DOCBto11NAQ,There's such a grace about her in how she takes care of each individual table and person.,positive
bzzSHaEjcg-DOCBto11NAQ,Amanda's attentiveness was Awesome!!!,positive
bzzSHaEjcg-DOCBto11NAQ,"This girl deserves a raise, promotion or something!",negative
bzzSHaEjcg-DOCBto11NAQ,Been a while since we've had customer service like that.,negative
bzzSHaEjcg-DOCBto11NAQ,The person who restocked the salad bar was also pleasant.,positive
bzzSHaEjcg-DOCBto11NAQ,Worth a revisit...,positive
5c4NRlU2n9Ox2YMVLzAM2Q,Service here is terrible.,negative
5c4NRlU2n9Ox2YMVLzAM2Q,Got seated at a booth in the bar and sat for 10 minutes before a server approached us.,negative
5c4NRlU2n9Ox2YMVLzAM2Q,Our drink order took another 10 minutes to be delivered to the table.,negative
5c4NRlU2n9Ox2YMVLzAM2Q,Our food order was not correctly cooked to the desired temps.,negative
5c4NRlU2n9Ox2YMVLzAM2Q,Overall bad experience,negative
bjK5HFMr8hz1lANlHc7VIA,My expectations weren't very high considering all these reviews.,negative
bjK5HFMr8hz1lANlHc7VIA,"However, if I had to starve or eat at this establishment again, I'd starve.",negative
bjK5HFMr8hz1lANlHc7VIA,"There are many factors that made me decide to steer nearly every single person considering going to this establishment far, far away.",negative
bjK5HFMr8hz1lANlHc7VIA,Cleanliness:,neutral
bjK5HFMr8hz1lANlHc7VIA,I don't think there are enough staff members to keep this place clean.,negative
bjK5HFMr8hz1lANlHc7VIA,It's apparent that they're overwhelmed by the patrons that decided to visit this establishment.,negative
bjK5HFMr8hz1lANlHc7VIA,"It needs a thorough power washing and bleaching, as well as an overhaul on the tables and seats.",negative
bjK5HFMr8hz1lANlHc7VIA,1/5 stars.,negative
bjK5HFMr8hz1lANlHc7VIA,"The reason they get 1 star, my table wasn't wobbly.",positive
bjK5HFMr8hz1lANlHc7VIA,Service:,neutral
bjK5HFMr8hz1lANlHc7VIA,"Unfortunately, I don't think our server was ever properly trained.",negative
bjK5HFMr8hz1lANlHc7VIA,"We continuously had other peoples food coming to our table, we had our food going to other tables--our drinks took well over 20 minutes to arrive, and they weren't anything extravagant.",negative
bjK5HFMr8hz1lANlHc7VIA,Orders weren't correct and the wait was excruciatingly long.,negative
bjK5HFMr8hz1lANlHc7VIA,"If we didn't opt to get the salad bar, we would have sat waiting for our food for 48 minutes.",negative
bjK5HFMr8hz1lANlHc7VIA,"Again, nothing too difficult was ordered.",positive
bjK5HFMr8hz1lANlHc7VIA,0/5 stars...,negative
bjK5HFMr8hz1lANlHc7VIA,I could have done a better job with no training and provided our table with better service than we received.,negative
bjK5HFMr8hz1lANlHc7VIA,Food:,neutral
bjK5HFMr8hz1lANlHc7VIA,I'm not quite sure how I managed to eat half of my burger or how my friend managed to eat what we called mysterymeattacodillas.,negative
bjK5HFMr8hz1lANlHc7VIA,"The other item ordered was the Triple Play, and the shrimp that came with it tasted as if it was bought from the grocery store frozen section, ribs were dry and didn't even look edible.",negative
