,review_id,review_rating,review_sentences,label,rating_category
991,TzrU9OpbbcGa3SBTbe-PxQ,2,My dinner shows up and it is a smaller piece of salmon and like 9 pieces of zucchini.,Neutral,negative
992,TzrU9OpbbcGa3SBTbe-PxQ,2,The food tasted great but there was not enough of it.,Somewhat Negative,negative
993,TzrU9OpbbcGa3SBTbe-PxQ,2,If it was a $12 plate I would not be disappointed.,Somewhat Negative,negative
994,TzrU9OpbbcGa3SBTbe-PxQ,2,This meal was $24 out the door.,Neutral,negative
995,TzrU9OpbbcGa3SBTbe-PxQ,2,Not worth it.,Negative,negative
996,xxbRpZClplP8rqxZvEALKA,1,Waited 10 minutes to be seated and no one came.,Negative,negative
997,xxbRpZClplP8rqxZvEALKA,1,One person that worked there saw us then turned around and went then other way.,Somewhat Negative,negative
998,xxbRpZClplP8rqxZvEALKA,1,Other customers advised that we should go somewhere else.,Somewhat Negative,negative
999,xxbRpZClplP8rqxZvEALKA,1,They waited 30 minutes on their food and it never came.,Negative,negative
1000,QS3OilVoKTCO0j0jIvjCcg,1,Not a fantastic start for this establishment.,Somewhat Negative,negative
1001,QS3OilVoKTCO0j0jIvjCcg,1,"To begin, we waited forever to even get recognized when entering the building.",Somewhat Negative,negative
1002,QS3OilVoKTCO0j0jIvjCcg,1,A bell would be a good start to get some decent service.,Somewhat Negative,negative
1003,QS3OilVoKTCO0j0jIvjCcg,1,The lady that sat us was friendly.,Positive,positive
1006,QS3OilVoKTCO0j0jIvjCcg,1,"So when our food came out overcooked and incorrect, to say I'm not surprised is an understatement.",Somewhat Negative,negative
1007,QS3OilVoKTCO0j0jIvjCcg,1,Spinach and Artichoke dip app: good luck.,Somewhat Negative,negative
1008,QS3OilVoKTCO0j0jIvjCcg,1,Came out 2 minutes before our food did.,Neutral,negative
1009,QS3OilVoKTCO0j0jIvjCcg,1,Steak: overcooked.,Negative,negative
1010,QS3OilVoKTCO0j0jIvjCcg,1,Rice: overcooked.,Negative,negative
1011,QS3OilVoKTCO0j0jIvjCcg,1,Chicken dinner: the entirely wrong one.,Negative,negative
1012,QS3OilVoKTCO0j0jIvjCcg,1,It's a good thing I don't have a mushroom allergy.,Negative,negative
1013,QS3OilVoKTCO0j0jIvjCcg,1,"Instead of getting the Chicken Fresco like I asked for, I got the Chicken Asiago.",Somewhat Negative,negative
1017,QS3OilVoKTCO0j0jIvjCcg,1,Our waiter was more worried about serving the other table instead of us.,Somewhat Negative,negative
1018,QS3OilVoKTCO0j0jIvjCcg,1,The same people who walked in 10 minutes after us got their food 15 minutes before we did.,Somewhat Negative,negative
1019,QS3OilVoKTCO0j0jIvjCcg,1,And we placed our order first.,Somewhat Negative,negative
1020,QS3OilVoKTCO0j0jIvjCcg,1,To say I'm not impressed is an understatement.,Negative,negative
1021,QS3OilVoKTCO0j0jIvjCcg,1,We won't be back.,Negative,negative
1022,QS3OilVoKTCO0j0jIvjCcg,1,I'm sincerely disappointed.,Negative,negative
1023,QS3OilVoKTCO0j0jIvjCcg,1,They have such great potential here but lack the staff capable of making it such.,Somewhat Negative,negative
1024,Hn60DYcgBoqVD4t8l-ssCQ,3,"Food was average at best, no draft beer at all.",Somewhat Negative,negative
1025,Hn60DYcgBoqVD4t8l-ssCQ,3,Bar area is closed off.,Somewhat Negative,negative
1026,Hn60DYcgBoqVD4t8l-ssCQ,3,"Our waitress was outstanding, very funny and engaging.",Positive,positive
1028,kONPb3wAOiKAFgHTfbIWMA,1,First time at this location.,Neutral,negative
1029,kONPb3wAOiKAFgHTfbIWMA,1,We are from Florida and frequent BurgerPalace T's as one of our favorite lunch and dinner spots.,Somewhat Positive,positive
1030,kONPb3wAOiKAFgHTfbIWMA,1,We will never go back to this one in Florence SC.,Negative,negative
1031,kONPb3wAOiKAFgHTfbIWMA,1,"The salad bar was unkept, sloppy, spring mix was old, several empty spots that were not being filled with salad bar items.",Negative,negative
1032,kONPb3wAOiKAFgHTfbIWMA,1,"It was going to be my main meal because as a vegan, nothing on the menu accommodated my diet.",Neutral,negative
1033,kONPb3wAOiKAFgHTfbIWMA,1,The other person in my party was happy ordering a burger.,Somewhat Positive,positive
1034,kONPb3wAOiKAFgHTfbIWMA,1,When I asked if the chef could make me a pasta dish with a few veggies he told me they were out of broccoli.,Neutral,negative
1035,kONPb3wAOiKAFgHTfbIWMA,1,He told me they could not use the zucchini either.,Neutral,negative
1036,kONPb3wAOiKAFgHTfbIWMA,1,I felt sorry for our waiter because it was not his fault.,Neutral,negative
1037,kONPb3wAOiKAFgHTfbIWMA,1,We decided to leave.,Somewhat Negative,negative
1038,kONPb3wAOiKAFgHTfbIWMA,1,But the night had a good ending - We had an amazing meal at the Olive Garden and enjoyed the rest of our evening.,Positive,positive
1039,kONPb3wAOiKAFgHTfbIWMA,1,BurgerPalace T needs to seriously rethink how they run their kitchen and staff.,Somewhat Negative,negative
1040,kONPb3wAOiKAFgHTfbIWMA,1,We should have looked at the reviews.,Somewhat Negative,negative
1041,kONPb3wAOiKAFgHTfbIWMA,1,The parking lot was empty at dinner time.,Neutral,negative
1042,kONPb3wAOiKAFgHTfbIWMA,1,Wonder why???,Somewhat Negative,negative
1043,o7IQEo-1qe0dAbsk8fGZ2A,3,Food is alright.,Neutral,negative
1044,o7IQEo-1qe0dAbsk8fGZ2A,3,The salad bar is great.,Positive,positive
1045,o7IQEo-1qe0dAbsk8fGZ2A,3,I like the Alfredo noodles here.,Positive,positive
1046,o7IQEo-1qe0dAbsk8fGZ2A,3,The customer service wasn't so great..,Somewhat Negative,negative
1047,hLvPWuYzK0rZcJ3E__Kbhw,1,As always BurgerPalace food and service is in need of help.,Somewhat Negative,negative
1048,hLvPWuYzK0rZcJ3E__Kbhw,1,Had shrimp scampi.,Neutral,negative
1049,hLvPWuYzK0rZcJ3E__Kbhw,1,Pasta was cold shrimp was mixed with some fresh cooked and some left over over cooked ones.,Somewhat Negative,negative
1051,hLvPWuYzK0rZcJ3E__Kbhw,1,No server to complain to.,Somewhat Negative,negative
1052,hLvPWuYzK0rZcJ3E__Kbhw,1,No manager around to greeting guests.,Somewhat Negative,negative
1053,eIqhcDkk43joZF1VzUI09A,1,They had us waiting for 15 minutes for a host and they gave us unsweetened tea when I've ask them to give me sweet tea,Somewhat Negative,negative
1054,lnmrRKIvdsoHElqIjXiUlA,1,"Nastiest food I've ever had, pasta looked like it came out a bag...there was no pasta sauce with the pasta, the place was dirty and it didn't smell very well.",Negative,negative
1055,lnmrRKIvdsoHElqIjXiUlA,1,"Waitress was all over the food, felt very unsanitary",Negative,negative
1056,_gfFWEBzLHuK54h-vCod6w,1,I was trying to call them to place a to-go order and they didnt answer.,Somewhat Negative,negative
1057,_gfFWEBzLHuK54h-vCod6w,1,About 50 min before closing time still and so i found a way to place an order online and so i did.,Neutral,negative
1058,_gfFWEBzLHuK54h-vCod6w,1,When i arrived at within the time frame (about 2min before they close) mentioned and wasn't even greeted.,Somewhat Negative,negative
1059,_gfFWEBzLHuK54h-vCod6w,1,There was no customer and I've seen they were already cleaning.,Neutral,negative
1060,_gfFWEBzLHuK54h-vCod6w,1,I told them i have a to-go order and they said that my order was something they out of.,Neutral,negative
1061,_gfFWEBzLHuK54h-vCod6w,1,I asked why wasn't I notified.,Neutral,negative
1062,_gfFWEBzLHuK54h-vCod6w,1,They replied that they dont have a way of letting me know.,Neutral,negative
1063,_gfFWEBzLHuK54h-vCod6w,1,"Fine, let say that's true.",Neutral,negative
1064,_gfFWEBzLHuK54h-vCod6w,1,"They weren't even apathetic about it, wasn't offered a solution and did no5 apologized for the inconvenience.",Negative,negative
1065,_gfFWEBzLHuK54h-vCod6w,1,I ended up with a fast food birthday meal and went back to work.,Somewhat Negative,negative
1066,97suBDh8VYspGJNFOs2CQQ,1,DO NOT DELIVER FROM HERE.,Negative,negative
1067,97suBDh8VYspGJNFOs2CQQ,1,Ordered a chicken caesar salad and the dressing was poured on lettuce already and it was like soup.,Negative,negative
1068,97suBDh8VYspGJNFOs2CQQ,1,TERRIBLE,Negative,negative
1069,3rxAjmvCKekFCRxjW8qpqg,1,I paid $70 SEVENTY DOLLARS for THIS!!,Negative,negative
1070,3rxAjmvCKekFCRxjW8qpqg,1,My wife's 6oz medium rare steak is 5.2 oz and very rare.,Somewhat Negative,negative
1071,3rxAjmvCKekFCRxjW8qpqg,1,I'm missing an entire side.,Negative,negative
1072,xKG3KM228c6rzICMlw8D8A,1,Never coming here again.,Negative,negative
1073,xKG3KM228c6rzICMlw8D8A,1,When you walk in there is this weird smell.,Somewhat Negative,negative
1074,xKG3KM228c6rzICMlw8D8A,1,When you walk to your table the floors feel sticky and the booths are dirty every time.,Negative,negative
1075,xKG3KM228c6rzICMlw8D8A,1,They seem to never have enough staff around so you wait awhile till you get a drink order.,Somewhat Negative,negative
1076,xKG3KM228c6rzICMlw8D8A,1,Oh and your food will most likely be wrong.,Negative,negative
1077,xKG3KM228c6rzICMlw8D8A,1,Don't recommend this place.,Negative,negative
1078,q1oHsTaETkWD58O7SXF53Q,5,"Such tasty food for each of our party of three-pasta, fish and chicken PLUS artichoke dip leading it off!",Positive,positive
1079,q1oHsTaETkWD58O7SXF53Q,5,Cannot say what a pleasure the salad bar is too.,Positive,positive
1080,q1oHsTaETkWD58O7SXF53Q,5,Thank goodness they continue to serve it up in a world of puny or lost salad bars!,Positive,positive
1082,q1oHsTaETkWD58O7SXF53Q,5,"Wonderful waitstaff so friendly, knowledgeable and efficient.",Positive,positive
1083,q1oHsTaETkWD58O7SXF53Q,5,Almost forgot to mention the margaritas... started us off very nicely on the journey- thank you BurgerPalace,Positive,positive
1084,r8dhhy2zWzefxDwQv8B9KQ,1,"This location is terrible, the hostess very rude to start off and hey everyone has a bad day so I let it slide.",Negative,negative
1085,r8dhhy2zWzefxDwQv8B9KQ,1,Our waitress was really nice but not waitress material.,Somewhat Negative,negative
1086,r8dhhy2zWzefxDwQv8B9KQ,1,We waited for 15 minutes for drinks which were not correct when we got them.,Negative,negative
1087,r8dhhy2zWzefxDwQv8B9KQ,1,The bathrooms were disgusting!,Negative,negative
1088,r8dhhy2zWzefxDwQv8B9KQ,1,The salad bar was a disaster.,Negative,negative
1089,r8dhhy2zWzefxDwQv8B9KQ,1,The food was over cooked and tasted terrible.,Negative,negative
1090,r8dhhy2zWzefxDwQv8B9KQ,1,Way over priced for what you get!,Negative,negative
1091,r8dhhy2zWzefxDwQv8B9KQ,1,Definitely don't go to this location.,Negative,negative
1092,UhMS9ifL4l1jbdJq_GHpxw,4,Awesome Salad bar!!,Positive,positive
1093,UhMS9ifL4l1jbdJq_GHpxw,4,Worth coming just for that.,Positive,positive
1094,UhMS9ifL4l1jbdJq_GHpxw,4,The salad bar is open and self serving despite COVID.,Neutral,negative
1095,UhMS9ifL4l1jbdJq_GHpxw,4,You just have to wear one glove.,Neutral,negative
1096,UhMS9ifL4l1jbdJq_GHpxw,4,I also ordered wings for lunch with a sweet tea.,Neutral,negative
1097,UhMS9ifL4l1jbdJq_GHpxw,4,It's what I wanted and expected.,Somewhat Positive,positive
1098,UhMS9ifL4l1jbdJq_GHpxw,4,Our server was friendly and training a new girl.,Positive,positive
1099,UhMS9ifL4l1jbdJq_GHpxw,4,Overall great experience and I recommend it,Positive,positive
1100,UhMS9ifL4l1jbdJq_GHpxw,4,"Of note, I came here for a work lunch with 9 others .",Neutral,negative
1101,ke9NQQj3XiR2YexSRpRq1Q,3,Ok the menu has changed a little since I have been there.,Neutral,negative
1102,ke9NQQj3XiR2YexSRpRq1Q,3,And there is more variety then before.,Neutral,negative
1103,ke9NQQj3XiR2YexSRpRq1Q,3,I have been in several time and they have a little something different past there normal menu most of the time.,Neutral,negative
1104,ke9NQQj3XiR2YexSRpRq1Q,3,I suppose it is a out frequency.,Neutral,negative
1105,ke9NQQj3XiR2YexSRpRq1Q,3,During the day it seems too dark in there for me.,Somewhat Negative,negative
1106,ke9NQQj3XiR2YexSRpRq1Q,3,During the evening the lighting is good.,Somewhat Positive,positive
1107,ke9NQQj3XiR2YexSRpRq1Q,3,The decor needs an update in my opinion.,Somewhat Negative,negative
1108,ke9NQQj3XiR2YexSRpRq1Q,3,Otherwise the place is very normal and plain looking.,Neutral,negative
1111,ke9NQQj3XiR2YexSRpRq1Q,3,My chicken had some burn spots on it that I couldn't chew through.,Negative,negative
1112,ke9NQQj3XiR2YexSRpRq1Q,3,"It was just a little bit but that sticks in your mind, you know.",Somewhat Negative,negative
1113,ke9NQQj3XiR2YexSRpRq1Q,3,It tasted good and the vegetables were cooked well.,Positive,positive
1114,ke9NQQj3XiR2YexSRpRq1Q,3,We also got the salid bar.,Neutral,negative
1115,ke9NQQj3XiR2YexSRpRq1Q,3,Their salad bar is great.,Positive,positive
1116,ke9NQQj3XiR2YexSRpRq1Q,3,I think it is probably the best in town.,Positive,positive
1119,ke9NQQj3XiR2YexSRpRq1Q,3,And she did not come around much.,Somewhat Negative,negative
1121,ke9NQQj3XiR2YexSRpRq1Q,3,She visited our table four times and one of those was to give us the check.,Neutral,negative
1123,ke9NQQj3XiR2YexSRpRq1Q,3,We ate for under 40 dollars that was including the tip.(2 people one ordering water the other a tea),Neutral,negative
1124,ke9NQQj3XiR2YexSRpRq1Q,3,I would say the menus has both pricey items and less pricey items.,Neutral,negative
1125,ke9NQQj3XiR2YexSRpRq1Q,3,"If you where on a budget, just watch what you order.",Neutral,negative
1126,ke9NQQj3XiR2YexSRpRq1Q,3,"If not, they have something for you too.",Somewhat Positive,positive
1127,YgZB87YAbcdDpCDJpxc4uQ,4,The salad bar was fresh and full of goodies!,Positive,positive
1128,YgZB87YAbcdDpCDJpxc4uQ,4,I plan on coming back purely for the salad bar!,Positive,positive
1129,YgZB87YAbcdDpCDJpxc4uQ,4,"I ordered crispy chicken sliders, they were ok.",Neutral,negative
1130,YgZB87YAbcdDpCDJpxc4uQ,4,French fries were great.,Positive,positive
1131,YgZB87YAbcdDpCDJpxc4uQ,4,Fajitas looked amazing.,Positive,positive
1132,YgZB87YAbcdDpCDJpxc4uQ,4,"Service was alright, drinks got a little low a few times but for the most part it was good.",Somewhat Positive,positive
1133,YgZB87YAbcdDpCDJpxc4uQ,4,Great dessert and coffee!,Positive,positive
1134,PwXX85LTVouTVhFPnp9x6g,1,Avoid at all costs.,Negative,negative
1135,PwXX85LTVouTVhFPnp9x6g,1,Went in on a Monday.,Neutral,negative
1136,PwXX85LTVouTVhFPnp9x6g,1,Maybe 8-10 tables occupied in the entire restaurant.,Neutral,negative
1137,PwXX85LTVouTVhFPnp9x6g,1,"Waited 5 minutes for anyone to help us, only to be told we would have a 5-10 minute wait for a table.",Somewhat Negative,negative
1138,PwXX85LTVouTVhFPnp9x6g,1,In a nearly EMPTY restaurant.,Somewhat Negative,negative
1139,PwXX85LTVouTVhFPnp9x6g,1,"Clearly they don't want, need or desire my business, and most likely not yours either.",Somewhat Negative,negative
1140,PwXX85LTVouTVhFPnp9x6g,1,Will never return.,Negative,negative
1141,creDoPV2ZZnspYLgsMoo7A,1,Waiters were short staffed did not get food out in a good time took way too long never got refills,Negative,negative
1142,h7YOO40RwF212lVdD7sWSg,5,"Lovely staff at this BurgerPalace Our waitress Cory was friendly, attentive, and deserves 10 stars for getting me croutons when they didn't come with my salad.",Positive,positive
1143,h7YOO40RwF212lVdD7sWSg,5,The glazed honey salmon salad bowl was perfect amount for dinner.,Positive,positive
1144,h7YOO40RwF212lVdD7sWSg,5,Delicious too.,Positive,positive
1145,a__A86SlaN1gP2omWSLMuQ,2,"While walking on the strip in Branson Missouri, the wife and I stopped for some food and drinks.",Neutral,negative
1146,a__A86SlaN1gP2omWSLMuQ,2,Thought we would make this stop an early dinner before going to a show and seeing all of the cool tourist traps in the area.,Neutral,negative
1147,a__A86SlaN1gP2omWSLMuQ,2,First things first.,Neutral,negative
1148,a__A86SlaN1gP2omWSLMuQ,2,"Yes, the waitress was new and I believe her inattentiveness was because she was new, so, I'll give her a break on that.",Neutral,negative
1149,a__A86SlaN1gP2omWSLMuQ,2,"Also, I saw most of the draft beers were out because cups covered the taps and since I spend a lot of time in bars, I know that that means.",Neutral,negative
1150,a__A86SlaN1gP2omWSLMuQ,2,"We were there at about 2 or 3 in the afternoon, so the restaurant had been open for a while before we arrived.",Neutral,negative
1151,a__A86SlaN1gP2omWSLMuQ,2,We ordered the salad bar and the steak and rib combo.,Neutral,negative
1152,a__A86SlaN1gP2omWSLMuQ,2,"After I got the salad, I ordered a beer from one of the uncovered taps.",Neutral,negative
1153,a__A86SlaN1gP2omWSLMuQ,2,"Well, after about 30 minutes of waiting for the beer, the waitress finally realized that she hadn't got it for me yet.",Somewhat Negative,negative
1154,a__A86SlaN1gP2omWSLMuQ,2,"Well, the tap blew and it was empty.",Neutral,negative
1155,a__A86SlaN1gP2omWSLMuQ,2,"A woman, not the manager, but talked like one came to the table.",Neutral,negative
1156,a__A86SlaN1gP2omWSLMuQ,2,"Offered me a bottle of the beer and would ""adjust"" my tab to the new price.",Neutral,negative
1157,a__A86SlaN1gP2omWSLMuQ,2,Then she said that the ribs were not done and would not be done for about another hour.,Somewhat Negative,negative
1158,a__A86SlaN1gP2omWSLMuQ,2,I told her I didn't want the bottle beer and I didn't want meal any longer.,Somewhat Negative,negative
1159,a__A86SlaN1gP2omWSLMuQ,2,"She did us a ""favor"" by only charging us for the salads and soda (the only items we actually got in the hour we spent waiting.",Somewhat Negative,negative
1160,a__A86SlaN1gP2omWSLMuQ,2,We walked to another restaurant in the area and had a great meal.,Positive,positive
1161,a__A86SlaN1gP2omWSLMuQ,2,My only advice if you want to eat at this place is to ask 8fntheir issues have been resolved and if they actually have the food you want.,Somewhat Negative,negative
1162,a__A86SlaN1gP2omWSLMuQ,2,"Other than that, not much else you can do.",Somewhat Negative,negative
1163,a__A86SlaN1gP2omWSLMuQ,2,Definitely a two star restaurant.,Somewhat Negative,negative
1164,a__A86SlaN1gP2omWSLMuQ,2,"I cannot recommend this place, especially if you have time constraints.",Somewhat Negative,negative
1165,9ePkIZhM_N30T_FLTIeOTA,2,Hubby & I arrived at 10:30pm after our show for a snack.,Neutral,negative
1166,9ePkIZhM_N30T_FLTIeOTA,2,We were seated and immediately a server took our drink order.,Somewhat Positive,positive
1167,9ePkIZhM_N30T_FLTIeOTA,2,I had the Refresher cocktail that is a special $6 drink on Fri & Sat.,Neutral,negative
1168,9ePkIZhM_N30T_FLTIeOTA,2,The drink arrived quickly and was very good.,Positive,positive
1169,9ePkIZhM_N30T_FLTIeOTA,2,A short time later the wait person took our order of a steak Tacodilla and a piece of carrot cake.,Neutral,negative
1170,9ePkIZhM_N30T_FLTIeOTA,2,"After about 30 min (it's now 11pm, closing time), when people who came after us have ordered and received their food our wait person comes by and says our order ""ran off the bottom of the screen and was forgotten"" so she takes our order again.",Neutral,negative
1171,9ePkIZhM_N30T_FLTIeOTA,2,"Another 30 minutes goes by, now 11:30, still no food, so we left $6 on the table for the drink and left.",Somewhat Negative,negative
1172,9ePkIZhM_N30T_FLTIeOTA,2,"Two stars for quick service at first and the drink was tasty, especially for $6.",Somewhat Positive,positive
1173,9ePkIZhM_N30T_FLTIeOTA,2,Don't know about the food as we never got any.,Somewhat Negative,negative
1174,GhfllUJzON1d3tZLT9N80Q,5,Been a very long time since I have been to one of these as they are no longer in my area.,Neutral,negative
1175,GhfllUJzON1d3tZLT9N80Q,5,When I saw there was one near our hotel I knew me and my family had to come here.,Neutral,negative
1176,GhfllUJzON1d3tZLT9N80Q,5,We were seated right away and greeted by our waitress shortly after.,Somewhat Positive,positive
1177,GhfllUJzON1d3tZLT9N80Q,5,The main Tai I ordered was great and when I ordered the waitress asked if I wanted a large one to which I said yes.,Somewhat Positive,positive
1178,GhfllUJzON1d3tZLT9N80Q,5,Our food was as wonderful as I remember.,Positive,positive
1179,GhfllUJzON1d3tZLT9N80Q,5,Our server was very attentive and took great care of us.,Positive,positive
1180,TJmE9fkNdFFlAllwVaSihQ,3,"It's okay, it was my first time being there.",Neutral,negative
1183,TJmE9fkNdFFlAllwVaSihQ,3,The food was alright.,Neutral,negative
1184,TJmE9fkNdFFlAllwVaSihQ,3,Not my favorite.,Somewhat Negative,negative
1185,rrbV8ftBig2hUVEKHFqjmQ,1,BurgerPalace in Springfield usually good.,Somewhat Positive,positive
1186,rrbV8ftBig2hUVEKHFqjmQ,1,This one in Branson was the most disgusting food I have had.,Negative,negative
1187,rrbV8ftBig2hUVEKHFqjmQ,1,Had to send steak back for being burnt.,Negative,negative
1188,rrbV8ftBig2hUVEKHFqjmQ,1,Second one was tougher than shoe leather.,Negative,negative
1189,rrbV8ftBig2hUVEKHFqjmQ,1,New Orleans tilapia and shrimp was gross.,Negative,negative
1190,rrbV8ftBig2hUVEKHFqjmQ,1,Shrimp so small needed a magnifying glass to see it.,Somewhat Negative,negative
1191,rrbV8ftBig2hUVEKHFqjmQ,1,Will NEVER eat there again!,Negative,negative
1192,ge-Bd2yiRdZSO3s9Noecyw,1,"Awful food, rude waitress, and messed up our entire order.",Negative,negative
1193,ge-Bd2yiRdZSO3s9Noecyw,1,Will never be back.,Negative,negative
1194,ge-Bd2yiRdZSO3s9Noecyw,1,Can go to McDonalds for better service.,Somewhat Negative,negative
1195,co4iMlRqiXxqj9TUlBgipQ,2,"We usually like BurgerPalace really well, but this was a really disappointing experience at this restaurant.",Negative,negative
1196,co4iMlRqiXxqj9TUlBgipQ,2,We ordered the garden bar for our meal.,Neutral,negative
1197,co4iMlRqiXxqj9TUlBgipQ,2,The lettuce was kinda slimy and some of it was brown.,Somewhat Negative,negative
1198,co4iMlRqiXxqj9TUlBgipQ,2,The server was friendly but really rushes and there weren't all that many people there.,Somewhat Negative,negative
1199,co4iMlRqiXxqj9TUlBgipQ,2,The only good part was the pretzel appetizer but nothing out of the ordinary.,Somewhat Positive,positive
1200,co4iMlRqiXxqj9TUlBgipQ,2,Other BurgerPalace restaurants are much better.,Negative,negative
1201,K6HKO7ZpbIFkk_xnatjCSg,5,Traveling and stayed 2 nights in Dickson.,Neutral,negative
1202,K6HKO7ZpbIFkk_xnatjCSg,5,Salad bar was clean and delicious.,Positive,positive
1203,K6HKO7ZpbIFkk_xnatjCSg,5,"Angie, the bartender, was awesome.",Positive,positive
1204,K6HKO7ZpbIFkk_xnatjCSg,5,We came back the 2nd day just because of her.,Positive,positive
1205,K6HKO7ZpbIFkk_xnatjCSg,5,She was friendly but not over the top.,Positive,positive
1206,K6HKO7ZpbIFkk_xnatjCSg,5,Angie was knowledgeable about the menu and drinks and she was very attentive.,Positive,positive
1207,K6HKO7ZpbIFkk_xnatjCSg,5,Thank you Angela for our great dining experiences.,Positive,positive
1209,svTFVVm6ASqcDSZB-hdkIA,1,Really?,Somewhat Negative,negative
1210,svTFVVm6ASqcDSZB-hdkIA,1,"Every picture, but 2, is from the business owner?",Neutral,negative
1211,svTFVVm6ASqcDSZB-hdkIA,1,That tells me to not even try.,Somewhat Negative,negative
1212,svTFVVm6ASqcDSZB-hdkIA,1,Good grief.,Somewhat Negative,negative
1213,7EbV0dJDH8jiGbHxiFWVkw,3,I came here one evening for a night cap.,Neutral,negative
1214,7EbV0dJDH8jiGbHxiFWVkw,3,The lady at the bar was nice and the drink was decent.,Somewhat Positive,positive
1215,7EbV0dJDH8jiGbHxiFWVkw,3,"The place is just not very appealing to me, maybe to some, but for me, I find it gross, sticky and outdated.",Negative,negative
1216,7EbV0dJDH8jiGbHxiFWVkw,3,Their food selection isn't what I prefer either.,Negative,negative
1217,7EbV0dJDH8jiGbHxiFWVkw,3,"In fact, I wanted dessert, but all they had were heavy, big desserts.",Somewhat Negative,negative
1218,7EbV0dJDH8jiGbHxiFWVkw,3,"Any way, I might stop in for a drink, but that's about it.",Somewhat Negative,negative
1219,#NAME?,2,We were excited to try this place as we have seen many advertisements but never had one close enough to go to.,Neutral,negative
1220,#NAME?,2,Since we were traveling we thought we would try them.,Neutral,negative
1221,#NAME?,2,Server was good.,Positive,positive
1222,#NAME?,2,Food was okay.,Neutral,negative
1223,#NAME?,2,We asked our server for the 2 for $22 menu but since we were there on a Tuesday they were not running the 2 for $22 menu as they had a special on all burgers and chicken sandwiches were $5.,Neutral,negative
1224,#NAME?,2,You would think they would still use that menu as I am sure there are other things than burgers on it.,Somewhat Negative,negative
1225,#NAME?,2,I ordered a Honey Crunch Chicken and my husband got the Bacon Cheeseburger.,Neutral,negative
1226,#NAME?,2,For them not being very busy it took a while for our food to arrive.,Somewhat Negative,negative
1227,#NAME?,2,"But when it did, the tater tots were hot but my chicken sandwich was overcooked and a little dry.",Somewhat Negative,negative
1228,#NAME?,2,Asked for more honey mustard so I could get a little moisture into it.,Somewhat Negative,negative
1232,#NAME?,2,"Then when the bill arrived, my chicken sandwich was not on special as the server had said and the bacon cheese burger was rang in as a double cheese at $7.",Neutral,negative
1233,#NAME?,2,"If the server knew these were going to be more than the $5 she said, she should have mentioned that when she took the order.",Somewhat Negative,negative
1234,#NAME?,2,It is always best to be upfront with your customers than to hide things from them.,Somewhat Negative,negative
1235,#NAME?,2,"Anyhow, we paid the bill and got back on the road.",Neutral,negative
1236,#NAME?,2,Will we be back?,Neutral,negative
1237,#NAME?,2,Probably to try it again.,Somewhat Positive,positive
1238,#NAME?,2,They did have a salad bar that looked pretty good.,Somewhat Positive,positive
1239,#NAME?,2,You don't see them very often so it would be a nice change.,Somewhat Positive,positive
1240,b_Vwc6O0DDDBwm_x6RDiHA,1,Unless you are going for the salad bar it's hit or miss how your food and/or service will be.,Neutral,negative
1241,b_Vwc6O0DDDBwm_x6RDiHA,1,I've given this place chance after chance after chance over the years and have been disappointed more times than pleased with the experience.,Negative,negative
1242,QdUQHg4AkFrKBlhybLzzLw,3,There are a lot of good restaurant choices in Dickson and this was not one.,Negative,negative
1245,QdUQHg4AkFrKBlhybLzzLw,3,"Outside, the building was clean, well landscaped and welcoming.",Positive,positive
1246,QdUQHg4AkFrKBlhybLzzLw,3,"If we stopped there, a true 4 or 5 star experience.",Positive,positive
1247,QdUQHg4AkFrKBlhybLzzLw,3,"As we were escorted to our table, there must have been 7 or 8 un-bussed tables in the area we were placed.",Somewhat Negative,negative
1248,QdUQHg4AkFrKBlhybLzzLw,3,We were visited quickly by the waitstaff and drinks were on the table quickly.,Somewhat Positive,positive
1249,QdUQHg4AkFrKBlhybLzzLw,3,"We both visited the restrooms, another bad idea as both Women's and Men were filthy!",Negative,negative
1252,QdUQHg4AkFrKBlhybLzzLw,3,"The salad bar had some COVID rules, but none of the customers followed (sanitize hands, wear gloves and mask).",Neutral,negative
1254,QdUQHg4AkFrKBlhybLzzLw,3,The salad bar was kind of messy and not well maintained.,Somewhat Negative,negative
1255,QdUQHg4AkFrKBlhybLzzLw,3,"The ingredients and options were decent and I made a mountain of salad my doctor would have been please to know I ate (less all the cheese, salad dressing and bacon).",Somewhat Positive,positive
1256,QdUQHg4AkFrKBlhybLzzLw,3,"The burger was out quickly and although tasty, the meat was a little more on the very rare side.",Neutral,negative
1257,QdUQHg4AkFrKBlhybLzzLw,3,"I might have heard a ""Mooo"" and tail swish on the first bite.",Somewhat Negative,negative
1258,QdUQHg4AkFrKBlhybLzzLw,3,"As we had a chance to look around more, we noticed how the staff just wasn't cleaning up floors or tables.",Somewhat Negative,negative
1259,QdUQHg4AkFrKBlhybLzzLw,3,We opted to leave and go elsewhere for dessert.,Neutral,negative
1260,GAPVNupZkVgNlfb17PFGLQ,1,This is one of the dirtiest restaurants I've eaten at this year.,Negative,negative
1261,GAPVNupZkVgNlfb17PFGLQ,1,"Our waiter wore his mask under his chin, brushed his fingers under his nose (and didn't wash his hands).",Somewhat Negative,negative
1262,GAPVNupZkVgNlfb17PFGLQ,1,"Salad bar plates were iffy, restaurant floor was sticky, and a glimpse of the kitchen floor was really scary.",Negative,negative
